event,aX,aY,aZ,gX,gY,gZ
37,1.007,-0.113,0.026,1.770,-11.047,5.920
37,1.011,-0.104,0.025,0.671,-11.475,6.104
37,1.008,-0.107,0.025,-1.343,-13.062,7.324
37,0.983,-0.120,0.014,-0.854,-14.038,7.874
37,0.982,-0.113,0.047,3.662,-14.465,6.653
37,0.975,-0.114,0.042,2.869,-14.587,6.042
37,0.949,-0.096,0.024,2.625,-14.587,6.348
37,0.954,-0.083,0.031,1.709,-14.648,6.165
37,1.000,-0.088,0.054,0.305,-14.648,6.042
37,1.014,-0.110,0.049,0.061,-14.526,6.165
37,1.005,-0.112,0.043,4.028,-15.991,6.104
37,0.990,-0.096,0.049,3.906,-16.785,7.080
37,0.997,-0.089,0.069,-2.014,-17.456,10.986
37,1.005,-0.094,0.078,-6.592,-16.968,12.756
37,1.008,-0.108,0.081,-6.287,-17.334,11.780
37,1.001,-0.115,0.077,-2.075,-19.104,7.996
37,0.969,-0.109,0.066,0.000,-19.958,6.348
37,0.956,-0.074,0.099,0.671,-20.203,5.920
37,0.964,-0.060,0.128,-2.686,-19.531,7.874
37,0.994,-0.069,0.150,-4.089,-19.470,8.301
37,1.000,-0.084,0.140,-2.441,-20.874,7.263
37,0.994,-0.092,0.119,0.183,-21.484,6.531
37,0.989,-0.078,0.118,4.211,-21.667,5.188
37,0.980,-0.054,0.132,3.174,-21.729,4.883
37,0.954,-0.053,0.139,-0.854,-21.057,5.798
37,0.935,-0.053,0.139,-1.526,-18.066,7.874
37,0.918,-0.041,0.157,-2.136,-16.357,8.911
37,0.926,-0.046,0.163,-3.784,-15.869,10.010
37,0.939,-0.061,0.142,-3.601,-16.785,9.644
37,0.940,-0.056,0.135,-0.549,-17.822,8.118
37,0.965,-0.046,0.157,1.465,-17.578,7.324
37,0.985,-0.045,0.178,2.808,-16.846,7.080
37,1.005,-0.034,0.203,2.258,-16.785,7.385
37,1.003,-0.041,0.180,2.075,-17.517,6.836
37,0.993,-0.047,0.162,1.160,-18.677,6.531
37,0.980,-0.049,0.163,0.061,-19.043,7.141
37,0.971,-0.048,0.162,-4.395,-19.409,9.155
37,0.947,-0.036,0.173,-6.348,-19.653,10.193
37,0.953,-0.030,0.199,-3.052,-19.287,9.705
37,0.978,-0.039,0.225,0.183,-18.982,8.118
37,0.980,-0.038,0.228,2.625,-19.104,5.920
37,0.964,-0.014,0.209,1.160,-19.470,6.104
37,0.936,-0.018,0.169,-4.333,-19.958,7.507
37,0.923,-0.015,0.175,-6.531,-18.188,8.789
37,0.931,-0.002,0.243,-4.761,-16.846,9.094
37,0.948,-0.010,0.272,-0.244,-16.724,7.629
37,0.966,-0.040,0.267,-0.305,-18.250,6.348
37,0.961,-0.032,0.220,-2.014,-21.240,4.089
37,0.962,-0.033,0.192,-2.258,-21.667,2.747
37,0.947,-0.019,0.184,-2.319,-20.691,2.930
37,0.934,-0.002,0.208,-4.211,-17.822,5.066
37,0.924,-0.000,0.256,-6.836,-17.517,5.981
37,0.925,-0.015,0.265,-11.047,-19.348,5.737
37,0.955,-0.031,0.299,-9.705,-20.935,4.883
37,0.980,-0.029,0.312,-7.019,-23.315,2.991
37,0.958,-0.037,0.262,-10.071,-24.597,2.197
37,0.897,-0.011,0.211,-9.460,-24.536,1.953
37,0.897,0.011,0.245,-5.798,-24.353,0.732
37,0.918,-0.007,0.271,-4.517,-24.658,-0.610
37,0.945,0.002,0.332,-0.732,-24.048,-2.625
37,0.947,0.015,0.349,-3.235,-23.254,-2.075
37,0.921,0.016,0.323,-3.967,-24.292,-1.465
37,0.906,0.010,0.292,-2.991,-28.137,-0.916
37,0.900,0.013,0.294,-2.075,-29.114,-0.793
37,0.897,0.015,0.318,-2.625,-29.053,0.000
37,0.885,0.007,0.380,-2.258,-29.724,0.305
37,0.882,-0.005,0.390,1.587,-33.325,-0.916
37,0.893,-0.002,0.423,2.991,-35.645,-1.099
37,0.899,0.011,0.432,2.380,-37.903,2.197
37,0.880,0.030,0.385,1.221,-37.659,3.967
37,0.870,0.039,0.368,-3.601,-36.316,6.104
37,0.850,0.036,0.337,-8.545,-35.400,7.141
37,0.861,0.035,0.376,-15.198,-33.997,8.789
37,0.897,0.014,0.487,-15.747,-33.691,9.460
37,0.909,0.003,0.526,-12.146,-37.231,9.827
37,0.885,-0.010,0.484,-10.620,-40.710,9.827
37,0.860,0.000,0.424,-9.460,-45.227,10.193
37,0.846,0.050,0.363,-9.216,-45.532,10.681
37,0.875,0.083,0.448,-10.864,-44.678,11.536
37,0.891,0.074,0.503,-15.381,-45.532,11.963
37,0.889,0.034,0.578,-25.208,-52.002,11.414
37,0.877,0.016,0.598,-16.052,-58.777,8.789
37,0.822,0.023,0.601,-12.390,-61.401,7.996
37,0.784,0.031,0.574,-15.381,-63.416,8.179
37,0.722,0.034,0.495,-16.846,-61.951,7.202
37,0.711,0.055,0.507,-12.817,-59.937,5.615
37,0.734,0.090,0.600,-5.676,-54.871,3.601
37,0.786,0.110,0.741,-6.653,-53.833,4.333
37,0.775,0.090,0.723,-7.812,-55.237,6.042
37,0.732,0.059,0.613,-4.578,-55.176,5.798
37,0.703,0.057,0.561,3.113,-50.537,2.258
37,0.665,0.084,0.546,3.418,-47.241,0.610
37,0.716,0.116,0.646,-0.122,-46.631,-0.427
37,0.762,0.098,0.698,3.906,-54.321,-1.648
37,0.823,0.057,0.829,7.202,-57.617,-1.282
37,0.782,0.047,0.812,7.996,-58.533,1.099
37,0.619,0.045,0.594,6.348,-58.899,1.099
37,0.604,0.108,0.630,18.250,-59.082,-0.549
37,0.627,0.137,0.708,18.066,-55.847,0.977
37,0.659,0.141,0.877,10.193,-55.664,3.174
37,0.639,0.086,0.842,-2.014,-61.157,4.028
37,0.601,0.006,0.751,5.249,-63.721,1.709
37,0.605,0.001,0.763,21.484,-64.026,-1.587
37,0.606,0.027,0.790,13.367,-63.538,-0.916
37,0.599,0.041,0.809,-7.629,-62.439,2.075
37,0.554,0.026,0.763,-13.123,-62.073,2.563
37,0.497,0.040,0.787,-2.258,-60.791,1.038
37,0.476,0.048,0.811,9.827,-58.228,-1.404
37,0.481,0.042,0.926,6.287,-61.096,-1.404
37,0.489,0.007,0.869,-12.451,-72.876,-2.075
37,0.509,-0.013,0.810,1.526,-76.111,-4.456
37,0.500,0.027,0.895,14.404,-71.716,-4.700
37,0.467,0.062,0.984,20.569,-62.195,-0.305
37,0.368,0.083,0.949,9.277,-60.608,3.235
37,0.338,0.072,0.865,-10.193,-68.787,2.808
37,0.374,0.028,0.895,-3.296,-71.899,-1.038
37,0.403,0.001,0.920,18.616,-64.026,-9.094
37,0.398,0.013,1.048,27.771,-57.983,-9.888
37,0.354,0.028,1.061,21.057,-52.063,-3.601
37,0.288,0.028,0.942,13.733,-53.650,0.122
37,0.298,0.017,1.006,9.521,-59.937,1.343
37,0.298,-0.009,0.979,8.789,-59.692,-0.610
37,0.293,-0.011,0.909,19.897,-51.392,-4.883
37,0.321,0.017,0.953,33.997,-45.044,-5.493
37,0.351,0.037,1.002,46.570,-33.752,-1.221
37,0.249,0.044,0.910,8.789,-42.419,6.531
37,0.258,0.013,0.940,-1.038,-54.687,5.981
37,0.297,-0.030,1.047,11.963,-53.833,5.005
37,0.256,-0.102,1.032,17.578,-47.485,5.371
37,0.229,-0.124,0.983,28.381,-45.593,4.700
37,0.174,-0.107,0.899,27.649,-47.241,6.287
37,0.109,0.043,1.032,1.526,-59.631,8.545
37,0.146,0.047,1.105,-13.550,-57.007,0.732
37,0.238,-0.068,1.163,1.648,-43.518,-4.944
37,0.249,-0.123,1.167,35.461,-23.254,-9.949
37,0.201,-0.165,1.046,34.973,-24.231,-7.507
37,0.156,-0.122,1.011,-6.958,-45.471,11.902
37,0.061,0.023,0.866,-31.738,-51.514,16.907
37,0.091,-0.000,1.052,-16.174,-43.274,3.113
37,0.088,-0.045,1.136,11.597,-25.879,-5.676
37,0.078,-0.078,1.100,11.047,-20.142,-5.676
37,0.079,-0.081,1.025,2.319,-18.555,-1.648
37,0.074,-0.043,0.938,-11.230,-23.621,2.991
37,0.069,-0.009,0.900,-38.513,-31.860,7.996
37,0.124,0.002,0.904,-35.767,-33.508,4.822
37,0.170,-0.021,1.114,0.977,-31.250,-1.953
37,0.147,-0.021,1.153,16.541,-22.217,1.587
37,0.087,-0.008,1.050,14.343,-18.555,4.333
37,0.053,-0.005,0.990,-1.038,-20.813,5.981
37,0.032,-0.023,0.933,-11.536,-24.841,4.639
37,0.047,0.006,1.032,-20.203,-28.320,1.770
37,0.041,0.041,1.140,-6.042,-17.273,-1.160
37,-0.012,0.079,1.118,-5.798,-6.592,-1.038
37,-0.016,0.072,1.012,-11.719,5.371,0.305
37,0.023,0.014,0.917,-12.878,2.563,-0.793
37,0.069,-0.032,0.959,-15.503,-7.324,-1.892
37,0.080,-0.038,0.987,-27.283,-11.597,2.258
37,0.059,-0.014,0.959,-36.499,-13.184,3.723
37,0.049,0.018,0.962,-38.696,-19.592,1.221
37,0.002,0.074,1.034,-33.752,-21.423,-2.319
37,-0.032,0.092,1.072,-24.536,-18.677,-7.202
37,-0.055,0.068,1.110,-19.653,-14.832,-7.935
37,-0.021,0.023,0.974,-16.663,-4.883,-7.507
37,0.017,0.024,0.935,-16.785,-6.958,-6.775
37,0.059,0.040,0.945,-18.066,-11.169,-4.578
37,0.039,0.060,0.967,-30.945,-18.188,3.113
37,-0.059,0.105,0.982,-38.757,-17.273,5.859
37,-0.084,0.116,0.981,-36.804,-10.010,5.005
37,-0.075,0.107,1.049,-27.832,-7.629,2.075
37,-0.070,0.101,1.011,-15.381,0.793,-2.686
37,-0.056,0.106,0.968,-7.690,6.470,-3.601
37,-0.017,0.117,0.947,-5.798,4.822,-3.418
37,-0.005,0.104,0.965,-5.920,-1.648,-4.089
37,-0.002,0.061,1.002,-7.568,-3.906,-4.700
37,-0.014,0.051,1.022,-8.423,-5.798,-5.859
37,-0.016,0.065,1.019,-3.479,-3.967,-5.310
37,-0.011,0.107,0.994,-0.244,-2.136,-5.188
37,-0.005,0.114,0.968,-4.578,0.122,-4.517
37,0.000,0.130,0.951,-11.292,-1.404,-3.662
37,-0.014,0.133,0.979,-14.160,-4.944,-2.808
37,-0.060,0.132,0.999,-10.010,-3.845,-2.869
37,-0.052,0.118,0.978,5.371,1.099,-3.601
37,-0.034,0.111,0.982,10.864,4.211,-2.502
37,-0.005,0.111,0.988,6.897,4.517,-1.587
37,0.001,0.121,0.978,-6.531,1.343,0.061
37,-0.015,0.141,0.948,-11.475,-0.732,0.916
37,-0.023,0.144,0.932,-9.216,-2.441,1.465
37,-0.018,0.145,0.967,-4.517,-3.479,1.038
37,-0.020,0.134,1.002,-4.700,-4.456,0.305
37,-0.021,0.117,0.993,-8.118,-3.784,0.427
37,-0.017,0.110,0.989,-4.822,-3.479,0.977
37,-0.011,0.120,1.005,3.723,-1.587,1.343
37,-0.008,0.129,1.022,3.601,0.000,1.465
37,-0.016,0.122,1.021,-3.967,1.770,2.014
38,0.996,0.024,0.062,3.174,1.221,2.136
38,1.006,0.015,0.075,1.709,1.526,2.258
38,1.006,0.011,0.078,1.404,-1.343,1.831
38,0.990,0.007,0.064,1.282,-2.930,0.854
38,0.981,0.011,0.060,3.479,-3.845,0.061
38,0.981,0.027,0.072,2.808,-3.113,0.977
38,0.998,0.026,0.065,0.488,-2.991,1.404
38,1.014,0.016,0.057,-2.563,-4.150,1.343
38,1.010,0.011,0.055,-1.709,-3.784,1.038
38,0.989,0.019,0.058,2.197,-2.808,1.587
38,0.973,0.031,0.060,0.977,-2.930,2.747
38,0.991,0.014,0.044,-4.761,-3.540,3.235
38,0.992,0.010,0.039,-1.038,-5.005,1.953
38,0.970,0.018,0.020,0.793,-5.615,1.221
38,0.968,0.019,0.001,0.305,-6.531,1.587
38,0.989,0.023,0.001,0.000,-7.385,2.869
38,0.997,0.029,0.016,-0.244,-6.592,5.371
38,1.005,0.037,0.054,-0.732,-5.737,6.592
38,1.006,0.031,0.064,-4.456,-5.371,8.911
38,1.007,0.012,0.051,-5.066,-5.798,8.484
38,0.997,0.012,0.042,0.549,-8.484,4.578
38,0.993,0.015,0.052,4.761,-11.414,2.625
38,0.991,0.010,0.061,3.296,-12.085,3.784
38,0.984,0.008,0.059,0.000,-11.719,6.165
38,0.982,0.026,0.099,0.610,-10.498,6.348
38,0.993,0.030,0.118,2.625,-8.789,4.883
38,1.015,0.019,0.123,3.052,-7.935,1.587
38,1.035,0.007,0.123,4.028,-6.958,0.244
38,1.040,0.004,0.125,6.653,-5.981,-0.366
38,1.031,0.007,0.120,7.507,-5.920,-0.671
38,1.018,0.019,0.124,8.972,-5.493,-1.648
38,0.981,0.049,0.127,8.362,-5.493,-1.526
38,0.962,0.059,0.109,4.150,-5.920,-0.244
38,0.940,0.059,0.063,5.066,-6.348,-0.488
38,0.942,0.062,0.069,9.338,-8.118,-2.686
38,0.952,0.051,0.067,8.606,-9.094,-3.540
38,0.955,0.061,0.094,5.798,-8.850,-1.587
38,0.954,0.068,0.106,-0.671,-6.958,3.479
38,0.970,0.054,0.105,-2.869,-7.568,5.005
38,0.983,0.037,0.096,-0.732,-11.475,4.395
38,0.997,0.029,0.082,2.869,-12.878,3.113
38,1.005,0.048,0.097,9.033,-12.878,1.648
38,1.014,0.080,0.122,8.301,-12.329,1.770
38,1.005,0.070,0.103,2.075,-14.465,3.052
38,0.988,0.046,0.087,0.793,-15.930,3.784
38,0.979,0.039,0.129,3.967,-15.686,4.395
38,0.978,0.029,0.154,5.737,-14.954,3.784
38,0.991,0.020,0.195,6.409,-15.503,2.930
38,0.988,0.023,0.198,7.996,-16.968,-0.610
38,0.968,0.035,0.168,8.118,-17.944,-2.136
38,0.967,0.043,0.148,5.676,-20.325,-1.831
38,0.984,0.044,0.119,3.357,-20.996,0.061
38,0.989,0.039,0.114,0.122,-20.203,4.028
38,0.987,0.044,0.168,1.343,-16.907,5.188
38,0.981,0.059,0.244,0.977,-15.381,4.944
38,0.964,0.054,0.234,-1.343,-16.663,3.540
38,0.953,0.041,0.199,-1.160,-18.738,2.380
38,0.967,0.037,0.194,2.014,-21.606,-0.488
38,0.988,0.035,0.193,3.601,-21.851,-1.038
38,0.987,0.038,0.203,1.770,-20.508,0.549
38,0.960,0.031,0.190,-1.221,-19.714,1.770
38,0.941,0.023,0.173,-3.235,-19.470,3.540
38,0.914,0.022,0.172,-1.892,-19.287,3.784
38,0.917,0.022,0.187,-0.305,-17.883,3.357
38,0.916,0.023,0.180,-0.488,-18.005,2.686
38,0.913,0.036,0.167,0.488,-20.874,1.404
38,0.922,0.050,0.179,1.831,-22.888,2.380
38,0.975,0.082,0.239,0.732,-22.217,3.723
38,0.996,0.087,0.268,-7.690,-20.264,7.202
38,0.991,0.065,0.264,-12.817,-20.264,8.545
38,0.963,0.039,0.220,-15.198,-23.743,7.263
38,0.928,0.016,0.191,-10.742,-25.391,4.883
38,0.941,0.020,0.214,-1.465,-25.696,1.099
38,0.974,0.032,0.260,0.549,-25.146,0.122
38,0.939,0.066,0.261,0.488,-23.926,0.061
38,0.914,0.070,0.227,-7.141,-25.269,3.540
38,0.903,0.061,0.182,-11.841,-26.978,5.798
38,0.912,0.056,0.190,-14.526,-28.992,8.240
38,0.937,0.030,0.243,-11.108,-28.198,8.179
38,0.937,0.023,0.290,-7.141,-23.865,8.118
38,0.904,0.045,0.306,-7.751,-23.682,8.240
38,0.870,0.074,0.260,-1.099,-30.029,3.418
38,0.893,0.093,0.281,0.793,-34.180,1.343
38,0.973,0.087,0.356,-4.639,-37.537,3.296
38,0.980,0.076,0.375,-8.118,-34.851,7.263
38,0.903,0.051,0.318,-6.226,-35.095,6.714
38,0.869,0.053,0.309,0.244,-37.781,2.869
38,0.858,0.104,0.374,0.244,-38.696,1.831
38,0.854,0.129,0.402,-9.888,-40.283,4.028
38,0.878,0.161,0.500,-16.541,-40.894,6.042
38,0.932,0.108,0.568,-30.212,-44.006,6.592
38,0.937,0.055,0.556,-29.297,-51.208,5.188
38,0.891,0.044,0.463,-21.301,-52.734,5.798
38,0.854,0.074,0.416,-1.648,-48.767,3.845
38,0.815,0.137,0.416,3.113,-43.091,3.296
38,0.812,0.157,0.460,0.000,-31.921,6.470
38,0.814,0.192,0.619,-7.996,-30.762,9.521
38,0.812,0.162,0.610,-19.592,-41.931,9.338
38,0.842,0.033,0.501,-14.160,-49.255,5.859
38,0.849,0.037,0.480,8.545,-51.086,1.160
38,0.813,0.134,0.483,14.893,-46.692,-0.244
38,0.786,0.165,0.459,9.766,-39.124,-0.488
38,0.807,0.159,0.499,5.981,-40.405,3.662
38,0.832,0.146,0.566,5.554,-44.189,6.226
38,0.818,0.151,0.605,3.967,-51.514,7.690
38,0.782,0.158,0.657,0.977,-53.528,7.568
38,0.746,0.147,0.631,-5.249,-54.443,5.737
38,0.683,0.108,0.532,-5.859,-53.833,4.028
38,0.703,0.133,0.602,-0.977,-54.077,1.831
38,0.717,0.146,0.629,-4.211,-59.265,3.479
38,0.748,0.149,0.657,-8.118,-61.829,4.272
38,0.751,0.169,0.701,-18.494,-61.768,6.653
38,0.702,0.173,0.648,-22.278,-60.608,6.104
38,0.676,0.149,0.601,-15.564,-59.998,0.549
38,0.688,0.146,0.684,-10.071,-60.730,0.305
38,0.682,0.143,0.704,-8.667,-64.148,0.671
38,0.652,0.119,0.692,-7.507,-64.758,-0.488
38,0.649,0.121,0.728,-2.686,-61.401,-0.183
38,0.601,0.103,0.672,-1.831,-55.603,0.305
38,0.618,0.121,0.682,4.456,-55.481,-0.061
38,0.645,0.140,0.753,11.963,-59.143,-0.671
38,0.654,0.159,0.872,10.559,-61.279,-1.099
38,0.622,0.148,0.878,4.517,-64.575,-1.831
38,0.566,0.094,0.737,5.432,-65.186,-3.113
38,0.572,0.081,0.725,7.690,-65.186,-3.967
38,0.559,0.102,0.788,1.526,-61.035,-1.831
38,0.544,0.127,0.847,-5.005,-49.500,0.366
38,0.549,0.129,0.907,0.854,-47.791,-1.343
38,0.561,0.108,0.972,2.441,-49.866,-1.770
38,0.536,0.109,0.979,4.517,-53.284,-0.916
38,0.427,0.086,0.850,4.211,-55.542,-0.244
38,0.435,0.114,0.785,1.709,-57.190,1.282
38,0.465,0.152,0.858,4.211,-46.021,2.502
38,0.448,0.194,0.899,6.897,-36.621,1.465
38,0.438,0.170,0.915,12.634,-30.579,-3.540
38,0.418,0.102,0.951,12.756,-32.898,-3.845
38,0.404,0.088,0.906,5.310,-38.696,-0.488
38,0.426,0.102,0.929,-3.540,-43.884,2.380
38,0.392,0.130,0.906,-36.743,-54.749,6.958
38,0.371,0.110,0.845,-37.048,-57.983,-1.404
38,0.356,0.078,0.837,-21.790,-56.213,-4.395
38,0.348,0.097,0.896,5.127,-48.889,-2.930
38,0.311,0.174,1.050,5.676,-46.265,-0.793
38,0.262,0.178,1.016,-12.268,-47.974,1.953
38,0.257,0.156,0.897,-13.367,-51.880,1.587
38,0.253,0.155,0.947,5.249,-54.993,1.648
38,0.241,0.156,0.922,16.235,-45.227,-1.709
38,0.214,0.157,0.889,20.081,-42.053,-3.784
38,0.224,0.148,0.864,28.809,-44.922,-8.240
38,0.266,0.155,0.979,27.710,-51.208,-7.996
38,0.266,0.144,0.862,23.865,-55.237,-8.362
38,0.311,0.098,0.910,27.771,-63.538,-9.705
38,0.348,0.028,1.102,29.297,-61.096,-5.859
38,0.310,0.032,1.170,25.452,-52.063,5.066
38,0.132,0.100,1.033,16.907,-50.476,9.827
38,0.153,0.105,1.069,14.221,-58.044,9.583
38,0.141,0.075,1.232,26.550,-49.805,5.066
38,0.076,-0.000,1.168,25.146,-33.997,4.700
38,0.067,0.002,1.081,28.320,-10.742,7.019
38,0.080,0.071,1.048,32.959,-4.578,7.202
38,0.091,0.103,1.012,34.973,-0.061,3.052
38,0.109,0.131,0.818,29.846,-4.578,-0.061
38,0.301,0.059,1.002,6.165,-29.358,-4.700
38,0.305,-0.018,1.067,-26.123,-29.297,-0.854
38,0.212,-0.059,0.989,-35.156,-30.151,2.380
38,0.213,-0.048,1.024,-31.433,-32.410,6.165
38,0.177,0.003,1.017,-18.494,-27.710,5.066
38,0.039,0.116,0.885,-17.822,-29.541,4.700
38,0.042,0.138,0.768,-2.075,-32.227,2.930
38,0.162,0.110,0.994,-1.770,-39.734,3.784
38,0.169,0.087,1.098,-25.024,-38.208,5.005
38,0.113,0.057,1.039,-35.889,-35.400,5.249
38,0.071,0.058,0.990,-32.898,-36.987,4.150
38,0.026,0.059,0.967,-22.766,-39.307,3.540
38,0.013,0.117,0.953,-21.851,-42.542,7.446
38,0.039,0.123,0.970,-23.560,-42.419,8.362
38,0.016,0.146,1.159,-18.066,-42.175,7.324
38,-0.034,0.158,1.178,4.395,-26.001,0.610
38,-0.102,0.184,1.060,12.817,-17.151,-2.686
38,-0.120,0.190,1.006,8.362,-11.047,-4.517
38,-0.104,0.146,0.949,-4.211,-13.306,-2.808
38,-0.062,0.112,0.973,-9.033,-15.137,-1.404
38,-0.049,0.118,0.996,-5.981,-13.733,-0.305
38,-0.066,0.144,1.062,-1.892,-10.498,-1.160
38,-0.082,0.150,1.044,-0.305,0.977,-4.944
38,-0.075,0.139,0.973,-3.357,4.517,-5.798
38,-0.025,0.148,0.994,-13.245,4.150,-3.723
38,-0.011,0.136,0.999,-21.545,4.150,-5.859
38,-0.014,0.107,0.974,-22.949,4.578,-6.531
38,-0.010,0.094,0.961,-12.878,2.991,-4.456
38,0.013,0.105,0.990,-4.822,1.343,-2.075
38,0.003,0.171,1.001,7.996,1.221,0.916
38,-0.005,0.191,0.988,11.963,2.380,0.061
38,-0.007,0.187,0.977,14.465,3.174,-3.357
38,-0.006,0.173,0.985,6.165,1.465,-5.005
38,-0.014,0.147,1.005,-0.793,0.732,-4.456
38,-0.019,0.133,0.999,-10.315,1.465,-2.441
38,-0.011,0.120,0.963,-9.216,2.014,-1.526
38,0.010,0.126,0.976,0.549,1.099,-0.427
38,0.012,0.129,0.981,3.296,0.366,0.122
39,1.034,-0.003,0.077,-4.089,-13.550,5.493
39,1.035,-0.008,0.056,-2.625,-14.954,5.920
39,1.028,-0.007,0.044,-2.930,-15.442,6.348
39,1.018,-0.009,0.036,-4.517,-15.442,6.775
39,1.010,-0.010,0.041,-7.141,-15.869,7.751
39,0.977,-0.019,0.054,-7.629,-16.846,8.057
39,0.969,-0.019,0.068,-6.287,-18.250,8.179
39,0.982,0.004,0.098,-4.456,-18.372,7.751
39,0.981,0.030,0.106,-0.122,-20.142,5.310
39,0.969,0.040,0.095,1.953,-21.790,3.357
39,0.981,0.043,0.082,1.770,-22.217,3.906
39,1.003,0.035,0.092,-1.648,-24.109,6.836
39,1.022,0.008,0.130,-3.479,-25.208,7.629
39,1.010,0.004,0.145,-4.333,-24.231,7.874
39,0.975,0.011,0.168,-2.563,-22.461,7.019
39,0.959,0.021,0.180,-0.977,-19.043,5.371
39,0.942,0.029,0.131,-0.854,-18.372,4.822
39,0.963,0.017,0.110,-0.122,-19.531,3.906
39,0.963,0.007,0.109,1.282,-19.348,4.333
39,0.931,0.009,0.130,4.089,-17.212,4.333
39,0.911,0.018,0.146,9.705,-12.451,2.686
39,0.907,0.047,0.181,10.864,-11.658,1.892
39,0.927,0.063,0.207,7.935,-11.963,2.380
39,1.002,0.080,0.265,3.906,-12.085,3.174
39,1.038,0.039,0.228,-3.418,-13.489,3.662
39,1.031,0.025,0.212,-0.122,-14.038,1.465
39,0.992,0.023,0.214,2.930,-13.367,-0.305
39,0.969,0.016,0.213,7.019,-12.817,-2.502
39,0.934,0.018,0.225,7.080,-12.939,-1.770
39,0.939,0.026,0.237,5.310,-14.587,0.610
39,0.972,0.037,0.244,4.578,-15.930,0.427
39,0.979,0.037,0.239,3.601,-17.456,-0.977
39,0.977,0.036,0.209,2.869,-18.005,-1.221
39,0.950,0.029,0.163,2.014,-18.127,-1.099
39,0.929,0.025,0.145,0.427,-17.761,-0.305
39,0.905,0.011,0.140,1.465,-17.090,0.183
39,0.908,0.005,0.148,9.216,-15.320,-1.526
39,0.925,0.026,0.201,14.160,-14.587,-4.089
39,0.934,0.045,0.218,14.893,-15.930,-7.202
39,0.951,0.064,0.189,11.658,-18.005,-6.287
39,0.996,0.069,0.196,4.395,-20.752,-0.244
39,1.011,0.063,0.205,-3.479,-19.714,5.676
39,0.992,0.034,0.231,-6.287,-18.677,7.141
39,0.983,0.020,0.249,-8.789,-18.127,7.629
39,0.945,-0.009,0.229,-7.751,-19.409,6.226
39,0.924,-0.009,0.222,-2.991,-23.071,2.136
39,0.935,0.016,0.262,-1.953,-24.292,1.526
39,0.971,0.020,0.258,-6.348,-26.001,3.235
39,0.975,0.013,0.247,-9.399,-27.527,4.272
39,0.974,0.009,0.269,-8.972,-27.466,4.517
39,0.970,0.016,0.290,-8.301,-26.489,4.883
39,0.917,0.001,0.264,-6.836,-26.855,4.211
39,0.888,-0.012,0.256,4.150,-30.212,0.000
39,0.883,0.002,0.320,9.705,-31.677,-2.075
39,0.890,0.025,0.347,9.827,-31.921,-2.502
39,0.902,0.057,0.355,6.470,-31.677,-1.404
39,0.895,0.045,0.316,-2.686,-32.227,1.770
39,0.898,0.026,0.298,-9.705,-34.485,4.089
39,0.941,0.018,0.363,-10.315,-34.363,4.944
39,0.939,0.025,0.401,-10.986,-33.081,6.165
39,0.871,0.024,0.408,-10.132,-32.593,5.310
39,0.831,0.023,0.381,-4.639,-33.569,2.380
39,0.833,0.037,0.360,-1.770,-34.912,1.099
39,0.868,0.048,0.388,1.160,-37.354,0.061
39,0.916,0.066,0.445,0.671,-37.659,0.671
39,0.911,0.057,0.471,-5.066,-35.767,3.174
39,0.897,0.042,0.466,-7.324,-34.302,4.089
39,0.844,0.034,0.411,-8.423,-34.119,5.127
39,0.832,0.041,0.408,-5.249,-37.415,4.028
39,0.867,0.074,0.510,-4.517,-38.452,4.150
39,0.882,0.091,0.552,-9.888,-40.527,6.287
39,0.843,0.094,0.529,-12.329,-41.931,6.897
39,0.814,0.089,0.497,-10.071,-41.321,5.859
39,0.774,0.068,0.410,-7.507,-39.673,4.578
39,0.766,0.069,0.409,-7.080,-36.499,3.784
39,0.790,0.106,0.505,-10.132,-35.889,5.554
39,0.822,0.117,0.574,-18.677,-37.842,10.498
39,0.878,0.120,0.685,-23.499,-39.063,12.634
39,0.834,0.093,0.604,-29.724,-43.335,13.367
39,0.811,0.081,0.556,-38.269,-50.476,13.062
39,0.780,0.079,0.518,-40.466,-51.575,14.221
39,0.776,0.101,0.539,-32.532,-46.814,13.489
39,0.788,0.135,0.595,-22.766,-43.091,10.010
39,0.795,0.141,0.648,-4.150,-39.246,5.981
39,0.771,0.141,0.681,1.343,-39.429,7.019
39,0.742,0.121,0.609,5.188,-42.603,9.033
39,0.727,0.115,0.550,6.470,-45.105,10.498
39,0.739,0.192,0.664,4.333,-45.105,10.864
39,0.732,0.219,0.714,-8.606,-48.340,8.484
39,0.727,0.203,0.794,-17.517,-52.856,5.920
39,0.706,0.155,0.765,-23.804,-60.730,1.160
39,0.645,0.048,0.578,-12.451,-60.669,0.122
39,0.645,0.083,0.602,20.020,-54.199,2.441
39,0.650,0.133,0.672,24.963,-46.448,6.226
39,0.637,0.224,0.795,14.221,-46.143,8.240
39,0.622,0.227,0.796,-8.057,-52.307,8.850
39,0.614,0.164,0.747,-6.775,-55.969,5.493
39,0.614,0.123,0.711,11.047,-59.204,-2.197
39,0.634,0.111,0.740,10.620,-61.035,-0.549
39,0.628,0.137,0.781,0.061,-60.059,1.953
39,0.619,0.117,0.735,-8.545,-55.115,3.113
39,0.586,0.161,0.797,-2.930,-53.467,3.540
39,0.546,0.191,0.859,1.770,-52.002,2.380
