event,aX,aY,aZ,gX,gY,gZ
43,0.990,-0.006,-0.054,120.666,38.208,-2.869
43,0.992,-0.005,-0.078,73.059,26.672,0.977
43,1.009,0.011,-0.079,46.814,18.372,2.258
43,1.012,0.016,-0.079,10.254,7.812,4.272
43,1.024,0.023,-0.078,-9.827,3.357,5.127
43,1.010,0.032,-0.081,-39.368,-2.197,4.211
43,0.974,0.033,-0.083,-41.199,-2.563,3.662
43,0.951,0.020,-0.077,-24.170,2.014,2.197
43,0.945,0.007,-0.087,-19.653,6.042,2.808
43,0.939,0.010,-0.091,-17.578,7.446,4.089
43,0.933,0.020,-0.094,1.160,12.268,4.578
43,0.927,0.026,-0.097,10.437,14.771,4.272
43,0.919,0.025,-0.093,19.897,19.470,3.296
43,0.875,0.016,-0.092,21.118,21.301,2.869
43,0.851,0.008,-0.098,19.714,23.132,2.991
43,0.816,0.010,-0.116,15.991,23.010,3.662
43,0.817,0.016,-0.120,16.479,23.254,3.723
43,0.826,0.019,-0.122,17.029,24.109,4.089
43,0.843,0.024,-0.117,17.639,24.536,4.089
43,0.846,0.024,-0.118,18.311,25.879,4.639
43,0.844,0.037,-0.136,14.160,25.452,5.615
43,0.847,0.042,-0.132,4.883,24.292,6.042
43,0.862,0.025,-0.125,2.747,24.780,5.615
43,0.877,0.008,-0.138,-1.526,25.024,5.798
43,0.880,0.016,-0.142,-3.967,24.109,6.531
43,0.882,0.037,-0.167,-7.507,22.766,6.409
43,0.892,0.046,-0.181,-3.723,22.827,6.165
43,0.939,0.039,-0.171,-0.671,23.804,6.287
43,0.966,0.031,-0.179,-2.747,26.245,8.240
43,1.017,0.030,-0.181,-4.211,26.855,8.850
43,1.034,0.033,-0.156,2.136,29.236,6.470
43,0.987,0.044,-0.185,4.883,29.907,3.662
43,0.891,0.067,-0.252,6.592,26.245,-1.282
43,0.870,0.071,-0.247,5.798,22.217,-1.465
43,0.887,0.028,-0.212,3.296,22.705,0.732
43,0.904,0.022,-0.217,-8.118,25.696,7.507
43,0.936,0.044,-0.236,-11.292,27.039,9.033
43,0.945,0.053,-0.256,-8.667,28.198,5.676
43,0.957,0.053,-0.309,-5.432,27.283,2.441
43,0.987,0.040,-0.344,-6.531,22.705,-0.732
43,1.014,0.030,-0.350,-12.451,18.677,1.709
43,1.070,0.026,-0.334,-16.602,17.700,4.150
43,1.089,0.036,-0.322,-22.766,17.639,6.958
43,1.110,0.063,-0.302,-22.644,17.883,6.470
43,1.120,0.069,-0.316,-17.639,19.043,2.502
43,1.114,0.057,-0.322,-4.517,19.714,-1.404
43,1.061,0.028,-0.326,0.732,20.081,-2.747
43,1.029,0.030,-0.328,4.578,19.592,-3.357
43,0.993,0.062,-0.329,5.005,18.311,-3.235
43,0.989,0.079,-0.323,3.235,14.282,-3.174
43,0.995,0.085,-0.322,-0.366,12.268,-2.563
43,0.991,0.074,-0.327,-3.357,11.475,-0.916
43,0.942,0.042,-0.335,1.099,12.695,-0.854
43,0.878,0.035,-0.347,11.841,13.794,-2.136
43,0.864,0.048,-0.346,10.864,10.864,-2.258
43,0.884,0.084,-0.344,6.897,8.728,-1.770
43,0.913,0.092,-0.337,-0.183,5.676,-1.099
43,0.974,0.075,-0.318,-1.831,6.104,-0.305
43,0.986,0.064,-0.319,-2.136,8.545,2.075
43,0.965,0.044,-0.334,-0.732,9.460,2.686
43,0.928,0.052,-0.361,3.479,10.498,3.357
43,0.928,0.064,-0.365,3.845,10.193,3.845
43,0.984,0.069,-0.349,-3.113,8.118,5.615
43,1.015,0.067,-0.342,-11.292,8.972,8.057
43,1.026,0.063,-0.364,-12.024,11.108,8.728
43,1.007,0.063,-0.378,-5.188,15.991,7.812
43,0.956,0.057,-0.395,0.488,17.517,6.226
43,0.917,0.076,-0.424,3.845,15.991,3.357
43,0.926,0.081,-0.416,0.366,12.268,2.014
43,0.959,0.072,-0.408,-0.916,12.024,1.648
43,0.964,0.065,-0.412,2.747,13.245,0.183
43,0.943,0.035,-0.388,8.545,14.404,-0.916
43,0.910,0.031,-0.408,13.977,13.367,-2.930
43,0.859,0.064,-0.447,13.489,10.437,-3.723
43,0.856,0.090,-0.450,12.573,4.028,-4.944
43,0.898,0.114,-0.404,13.489,2.625,-4.944
43,0.934,0.092,-0.376,12.634,4.944,-2.686
43,0.928,0.077,-0.376,10.437,6.836,-1.282
43,0.882,0.045,-0.382,8.545,8.545,-0.488
43,0.851,0.042,-0.395,8.362,6.531,-1.526
43,0.814,0.076,-0.424,5.371,3.479,-1.892
43,0.825,0.091,-0.420,-4.700,-2.686,-1.221
43,0.879,0.082,-0.388,-10.681,-3.418,0.183
43,0.891,0.071,-0.382,-18.494,-0.244,2.441
43,0.871,0.045,-0.394,-18.982,1.709,2.136
43,0.852,0.034,-0.402,-12.268,3.296,-0.427
43,0.823,0.034,-0.402,-5.554,3.418,-2.869
43,0.800,0.061,-0.413,2.930,4.028,-6.897
43,0.800,0.079,-0.437,-1.648,5.249,-5.188
43,0.844,0.100,-0.445,-3.784,6.592,-2.625
43,0.871,0.078,-0.387,-9.644,12.024,1.709
43,0.859,0.056,-0.358,-16.846,17.700,1.587
43,0.777,0.051,-0.398,-17.944,18.433,-0.977
43,0.739,0.066,-0.454,-4.944,11.841,-11.658
43,0.735,0.081,-0.520,10.437,6.226,-18.066
43,0.832,0.035,-0.441,39.246,-3.357,-25.940
43,0.886,0.008,-0.374,38.391,-0.854,-18.860
43,0.899,0.042,-0.385,31.250,4.395,-12.939
43,0.887,0.071,-0.414,29.968,10.437,-7.935
43,0.906,0.066,-0.453,33.203,11.169,-7.629
43,0.946,0.041,-0.484,30.701,9.399,-4.944
43,0.967,0.029,-0.472,19.714,4.150,0.488
43,0.984,0.004,-0.430,13.184,1.709,3.845
43,0.971,-0.002,-0.441,4.822,-2.625,10.071
43,0.940,-0.030,-0.410,3.906,-4.272,12.268
43,0.905,-0.036,-0.389,-4.822,-3.418,17.029
43,0.814,0.010,-0.410,-6.409,-2.441,17.029
43,0.777,0.058,-0.470,7.996,-3.906,9.460
43,0.788,0.064,-0.485,21.240,-9.705,1.587
43,0.838,0.059,-0.456,20.752,-11.414,-0.305
43,0.871,0.060,-0.422,13.916,-9.399,-0.854
43,0.945,0.027,-0.384,13.062,-6.531,-0.061
43,0.951,0.022,-0.485,12.512,-4.211,3.357
43,0.938,0.054,-0.512,11.780,-11.963,4.456
43,0.948,0.100,-0.493,7.812,-16.418,3.845
43,0.958,0.112,-0.499,0.488,-20.874,3.601
43,0.987,0.064,-0.456,2.930,-20.508,4.395
43,0.982,0.034,-0.402,-3.662,-19.409,9.521
43,0.969,0.045,-0.422,-23.376,-21.912,13.123
43,0.940,0.110,-0.505,-23.132,-24.597,12.024
43,0.942,0.130,-0.520,-2.502,-29.236,4.700
43,0.967,0.116,-0.494,5.005,-30.762,1.587
43,0.981,0.099,-0.454,-2.380,-32.043,2.441
43,0.998,0.055,-0.396,-13.855,-31.372,5.249
43,0.972,0.038,-0.416,-25.146,-31.067,8.545
43,0.944,0.052,-0.452,-12.329,-38.391,4.761
43,0.930,0.109,-0.453,-5.432,-43.701,1.099
43,0.960,0.116,-0.400,-1.221,-46.753,-4.822
43,1.035,0.082,-0.338,-19.409,-42.419,-2.625
43,1.098,0.087,-0.329,-25.146,-39.673,-0.244
43,1.146,0.083,-0.317,-25.024,-33.997,2.502
43,1.229,0.049,-0.295,-25.391,-33.081,3.845
43,1.246,0.039,-0.313,-24.109,-37.659,5.127
43,1.231,0.063,-0.323,-20.813,-49.683,3.235
43,1.182,0.069,-0.255,-15.198,-53.528,1.526
43,1.138,0.036,-0.169,-6.226,-49.805,2.014
43,1.006,-0.008,-0.031,-10.681,-44.617,4.272
43,0.895,0.003,-0.074,-25.024,-40.894,4.761
43,0.887,0.017,-0.108,-24.597,-51.636,-2.136
43,0.929,0.039,-0.100,-17.029,-56.824,-5.920
43,0.937,0.046,-0.074,0.916,-57.617,-9.521
43,0.890,0.083,-0.048,6.348,-54.565,-9.155
43,0.858,0.103,-0.009,5.310,-47.119,-6.226
43,0.867,0.103,-0.005,-11.841,-41.931,-0.793
43,0.942,0.123,-0.023,-19.409,-41.199,1.038
43,0.985,0.129,-0.047,-21.057,-40.955,1.038
43,1.018,0.122,-0.072,-14.343,-41.382,0.122
43,1.010,0.110,-0.046,4.395,-40.894,-1.526
43,0.951,0.129,-0.007,9.460,-41.016,-1.831
43,0.940,0.143,0.016,9.521,-40.833,-2.258
43,1.010,0.122,0.098,3.418,-37.537,-1.099
43,1.101,0.090,0.103,0.793,-35.645,-0.061
43,1.120,0.092,0.076,4.089,-33.386,1.709
43,1.102,0.106,0.056,9.033,-33.020,1.770
43,1.072,0.099,0.067,17.578,-32.959,0.732
43,0.992,0.082,0.112,18.982,-33.020,0.488
43,0.962,0.076,0.140,15.625,-32.227,0.000
43,0.953,0.056,0.168,12.268,-31.433,-0.916
43,0.983,0.055,0.155,6.226,-30.457,-2.686
43,1.001,0.043,0.147,7.996,-29.419,-5.554
43,1.010,0.041,0.140,9.949,-28.442,-6.042
43,0.996,0.058,0.139,11.902,-25.024,-6.348
43,0.946,0.078,0.144,14.587,-22.034,-6.714
43,0.920,0.070,0.147,16.602,-16.907,-6.470
43,0.884,0.064,0.135,13.428,-16.052,-5.920
43,0.891,0.050,0.123,9.338,-15.991,-6.470
43,0.895,0.039,0.128,11.169,-13.184,-8.423
43,0.840,-0.011,0.174,12.512,-8.972,-10.010
43,0.841,0.013,0.167,18.127,7.141,-14.160
43,0.984,0.055,0.124,20.630,12.878,-16.357
43,1.040,0.046,0.108,15.320,14.099,-21.301
43,1.078,0.036,0.058,15.869,10.986,-22.888
43,1.104,0.034,0.060,18.250,0.488,-21.973
43,1.131,-0.003,0.073,14.221,-3.296,-18.799
43,1.091,-0.003,0.070,7.446,-7.507,-10.193
43,1.068,0.004,0.076,3.357,-9.277,-6.348
43,1.032,0.012,0.083,2.869,-8.667,-5.676
43,0.990,0.026,0.062,5.859,-5.920,-5.127
43,0.977,0.023,0.088,9.460,-4.333,-5.676
43,0.956,-0.003,0.102,6.775,-3.296,-5.493
43,0.948,-0.005,0.078,-2.991,-3.357,-4.883
43,0.950,-0.009,0.062,-2.747,-3.784,-5.188
43,0.975,-0.023,0.124,2.869,-2.319,-5.127
43,0.985,-0.023,0.129,-2.625,0.610,-2.625
43,1.008,-0.008,0.114,-7.385,1.099,-1.526
43,1.025,-0.005,0.108,-12.268,1.099,-0.488
43,1.034,0.000,0.089,-12.329,0.854,-0.366
43,1.028,0.001,0.077,-9.827,-1.526,-0.916
43,1.006,-0.006,0.078,-7.202,-3.235,-1.587
44,1.002,-0.020,-0.072,2.502,0.916,-2.258
44,0.995,-0.027,-0.068,2.930,0.610,-1.831
44,0.990,-0.021,-0.075,3.052,-0.244,-1.770
44,0.992,-0.019,-0.070,3.479,-1.343,-2.197
44,0.999,-0.017,-0.061,3.296,-1.160,-2.014
44,0.998,-0.019,-0.062,3.723,0.610,-1.221
44,0.984,-0.011,-0.069,3.784,2.075,-0.854
44,0.982,-0.009,-0.077,3.479,2.258,-1.282
44,0.993,-0.018,-0.080,4.272,2.075,-2.197
44,0.995,-0.017,-0.081,6.226,1.648,-2.991
44,0.990,-0.019,-0.089,7.996,1.404,-3.601
44,0.993,-0.023,-0.073,14.160,0.183,-4.028
44,0.995,-0.020,-0.066,12.756,0.000,-3.540
44,0.994,-0.021,-0.072,9.094,0.793,-3.296
44,0.991,-0.032,-0.081,4.517,3.052,-1.526
44,0.982,-0.028,-0.088,4.639,4.150,0.000
44,0.977,-0.014,-0.097,5.249,5.493,0.732
44,0.967,-0.009,-0.101,6.226,5.493,-0.244
44,0.950,-0.025,-0.099,8.911,5.859,-2.136
44,0.940,-0.029,-0.110,16.968,7.141,-3.052
44,0.937,-0.043,-0.071,20.691,7.690,-2.930
44,0.930,-0.039,-0.080,14.526,9.827,-0.793
44,0.911,-0.006,-0.121,10.864,10.803,-0.061
44,0.897,-0.021,-0.106,9.766,12.756,-1.099
44,0.891,-0.043,-0.099,10.193,14.832,-0.916
44,0.889,-0.051,-0.117,12.451,14.954,-0.122
44,0.896,-0.039,-0.124,17.944,13.794,0.000
44,0.921,-0.031,-0.130,17.578,13.306,-0.366
44,0.941,-0.055,-0.133,10.559,13.794,0.549
44,0.934,-0.063,-0.135,6.409,15.686,3.662
44,0.888,-0.050,-0.134,7.202,15.747,4.639
44,0.863,-0.039,-0.130,11.047,13.977,2.808
44,0.830,-0.017,-0.120,14.465,12.756,0.610
44,0.830,-0.004,-0.121,25.330,11.230,-3.540
44,0.834,0.004,-0.114,32.471,10.559,-4.822
44,0.830,0.015,-0.109,30.579,10.925,-4.517
44,0.823,0.011,-0.120,19.348,11.780,-3.296
44,0.806,-0.020,-0.124,13.184,12.268,-1.953
44,0.797,-0.032,-0.120,1.221,14.648,2.869
44,0.790,-0.007,-0.117,-2.441,16.357,5.188
44,0.802,0.016,-0.128,-4.639,19.653,6.775
44,0.879,0.048,-0.163,-5.798,20.935,6.836
44,0.939,0.043,-0.160,-16.785,24.231,8.789
44,1.056,-0.005,-0.179,-27.283,26.001,10.864
44,1.125,-0.077,-0.217,-48.584,27.161,15.991
44,1.121,-0.088,-0.230,-46.021,23.987,18.982
44,1.076,-0.030,-0.220,-33.020,21.362,17.578
44,1.069,0.013,-0.204,-9.949,18.250,10.803
44,1.114,0.036,-0.195,-6.958,18.494,7.263
44,1.141,0.005,-0.200,-7.690,20.691,3.235
44,1.112,-0.055,-0.215,-5.920,21.362,3.479
44,1.055,-0.049,-0.225,1.953,19.348,4.089
44,0.959,0.005,-0.223,5.981,17.273,2.808
44,0.968,0.043,-0.208,8.911,15.320,-1.282
44,1.004,0.041,-0.215,2.502,17.883,-2.502
44,1.060,0.004,-0.224,-0.427,19.653,-1.526
44,1.043,-0.011,-0.229,-0.183,20.569,0.854
44,0.945,-0.010,-0.253,1.953,18.616,0.977
44,0.868,0.025,-0.260,8.362,12.329,-1.831
44,0.855,0.047,-0.254,8.850,8.850,-4.578
44,0.905,0.054,-0.257,4.456,9.338,-4.578
44,0.958,0.029,-0.255,-8.972,12.573,-0.793
44,1.034,-0.039,-0.248,-15.381,15.015,2.319
44,1.033,-0.055,-0.256,-21.240,17.761,7.629
44,0.978,-0.014,-0.290,-19.104,17.090,8.362
44,0.965,0.045,-0.298,-9.644,13.123,5.554
44,0.991,0.048,-0.283,-12.085,12.512,2.747
44,1.051,0.004,-0.278,-17.395,14.343,3.174
44,1.058,-0.018,-0.285,-20.630,17.578,5.066
44,1.018,-0.033,-0.328,-17.334,17.456,5.249
44,0.992,-0.015,-0.345,-6.348,13.245,3.662
44,0.976,-0.005,-0.289,-5.127,11.658,2.686
44,0.965,0.003,-0.309,-14.099,12.573,3.235
44,0.961,0.008,-0.331,-14.343,14.893,2.930
44,0.959,0.010,-0.323,-8.789,15.930,1.831
44,0.958,-0.006,-0.300,2.380,17.517,-0.244
44,0.917,-0.011,-0.314,3.906,17.761,-0.244
44,0.883,0.009,-0.349,2.625,15.930,0.061
44,0.884,0.011,-0.345,0.977,14.832,0.305
44,0.904,-0.001,-0.326,-3.113,15.381,2.075
44,0.910,-0.002,-0.323,-4.700,17.212,3.845
44,0.905,0.005,-0.334,-3.845,17.273,4.028
44,0.894,0.007,-0.342,-1.282,15.625,3.540
44,0.869,0.007,-0.348,-0.671,14.587,3.418
44,0.857,0.011,-0.349,-3.113,13.611,4.211
44,0.845,0.025,-0.351,-5.920,13.611,4.578
44,0.850,0.022,-0.357,-12.329,13.794,4.761
44,0.876,0.002,-0.374,-13.794,14.099,4.822
44,0.885,-0.002,-0.376,-9.155,14.954,4.639
44,0.884,0.005,-0.376,-5.615,15.320,4.150
44,0.865,0.024,-0.404,-2.808,15.381,3.052
44,0.859,0.036,-0.423,-6.348,14.648,2.991
44,0.872,0.059,-0.475,-9.338,14.465,3.052
44,0.897,0.048,-0.470,-12.512,14.893,2.441
44,0.948,0.008,-0.458,-11.719,15.869,2.258
44,0.962,-0.005,-0.460,-0.916,17.090,1.953
44,0.966,-0.011,-0.451,3.723,16.663,1.709
44,0.959,-0.012,-0.449,2.075,14.099,2.380
44,0.924,0.001,-0.439,-2.075,12.695,3.601
44,0.901,0.022,-0.440,-9.277,10.559,4.822
44,0.876,0.045,-0.448,-9.766,9.949,3.418
44,0.876,0.040,-0.448,-6.104,9.949,-1.038
44,0.877,0.005,-0.436,-2.502,10.071,-5.066
44,0.841,-0.012,-0.443,1.587,10.620,-6.165
44,0.823,0.008,-0.449,18.616,11.536,-8.179
44,0.820,0.027,-0.412,24.536,10.925,-9.705
44,0.825,0.033,-0.404,15.747,9.583,-7.263
44,0.845,0.077,-0.463,2.502,10.986,-2.258
44,0.916,0.037,-0.506,1.587,12.573,-0.732
44,0.944,0.005,-0.491,3.113,14.648,2.319
44,0.942,-0.017,-0.460,2.319,14.221,3.296
44,0.909,0.008,-0.459,3.845,10.010,1.831
44,0.899,0.017,-0.459,10.742,5.493,-0.916
44,0.899,0.026,-0.468,12.451,4.456,-1.343
44,0.898,0.026,-0.480,7.935,4.761,1.404
44,0.900,0.023,-0.498,3.845,5.066,3.845
44,0.903,0.020,-0.456,1.770,5.371,5.859
44,0.898,0.020,-0.434,5.676,6.958,3.601
44,0.879,0.026,-0.481,7.507,7.874,1.648
44,0.876,0.023,-0.521,10.986,6.409,-2.380
44,0.892,-0.002,-0.491,10.498,4.456,-3.113
44,0.873,0.009,-0.520,0.183,1.648,-0.366
44,0.876,0.022,-0.532,-2.380,-0.366,1.953
44,0.890,0.021,-0.528,0.732,-0.610,1.770
44,0.894,0.016,-0.516,4.150,-1.465,0.549
44,0.896,0.014,-0.503,4.272,-2.686,-0.122
44,0.902,0.017,-0.521,7.263,-5.859,-0.305
44,0.947,0.008,-0.555,9.583,-9.949,0.244
44,0.982,-0.018,-0.547,8.240,-12.024,1.282
44,0.980,-0.007,-0.529,2.258,-17.151,3.906
44,0.958,0.041,-0.513,-0.671,-19.470,3.967
44,0.953,0.052,-0.526,-0.977,-23.621,1.038
44,0.953,0.027,-0.547,0.244,-25.574,-0.671
44,0.915,0.032,-0.550,2.991,-29.114,-2.197
44,0.898,0.037,-0.521,1.770,-32.043,-3.784
44,0.892,0.029,-0.476,1.465,-31.921,-4.700
44,0.938,0.005,-0.463,8.667,-29.602,-5.615
44,0.966,-0.005,-0.449,7.812,-26.855,-2.747
44,1.005,0.012,-0.451,4.089,-25.330,-0.671
44,1.053,0.031,-0.467,-7.629,-24.963,1.770
44,1.074,0.028,-0.460,-11.902,-26.978,1.709
44,1.106,-0.006,-0.427,-7.935,-28.259,0.977
44,1.108,-0.038,-0.384,-4.944,-30.884,1.099
44,1.046,-0.059,-0.356,-7.019,-31.799,2.014
44,0.969,-0.047,-0.338,-9.888,-33.875,1.892
44,0.940,-0.041,-0.311,-11.353,-34.912,0.977
44,0.913,-0.037,-0.268,-16.418,-35.339,-1.526
44,0.920,-0.038,-0.264,-14.709,-34.912,-4.822
44,0.973,-0.049,-0.274,-11.902,-35.828,-6.958
44,0.994,-0.037,-0.270,-6.287,-40.527,-10.681
44,0.979,-0.030,-0.271,-4.395,-45.410,-13.306
44,0.939,-0.026,-0.239,-3.296,-46.997,-14.221
44,0.927,-0.032,-0.205,-4.272,-46.265,-13.306
44,0.912,-0.025,-0.174,-4.700,-43.701,-11.597
44,0.932,-0.009,-0.169,-5.249,-38.269,-8.545
44,0.952,-0.004,-0.183,-9.705,-36.133,-6.470
44,0.993,-0.000,-0.192,-10.986,-36.743,-5.981
44,1.006,-0.009,-0.178,-9.216,-38.635,-5.615
44,0.992,-0.019,-0.158,-7.568,-39.246,-4.822
44,0.970,-0.025,-0.128,-6.226,-40.833,-2.808
44,0.962,-0.019,-0.132,-8.484,-42.480,-0.916
44,0.974,-0.006,-0.133,-8.911,-44.006,-0.732
44,1.011,-0.023,-0.078,-8.911,-44.678,-0.488
44,1.014,-0.031,-0.070,-12.939,-41.626,1.221
44,0.997,-0.034,-0.056,-13.611,-40.161,2.197
44,0.984,-0.022,-0.056,-12.329,-37.476,3.723
44,0.970,-0.005,-0.062,-13.062,-37.415,4.150
44,0.972,0.001,-0.066,-13.977,-39.307,4.272
44,1.005,0.000,-0.018,-13.672,-40.222,4.028
44,1.031,-0.021,0.008,-13.550,-39.001,4.456
44,1.032,-0.020,0.019,-11.719,-37.598,5.188
44,1.034,-0.026,0.081,-10.437,-35.645,7.568
44,1.034,-0.017,0.086,-14.587,-36.377,9.521
44,1.058,0.001,0.084,-12.207,-38.086,8.911
44,1.082,0.007,0.093,0.122,-40.588,5.249
44,1.096,-0.004,0.136,6.714,-40.588,3.235
44,1.036,-0.001,0.159,10.559,-38.696,2.930
44,0.997,0.011,0.163,7.690,-36.316,5.188
44,0.953,0.024,0.171,4.150,-35.095,6.104
44,0.952,0.023,0.170,-3.845,-31.189,7.019
44,0.961,0.008,0.166,-5.737,-28.442,7.141
44,0.958,0.008,0.165,-4.761,-22.949,5.737
44,0.944,-0.000,0.169,-1.953,-20.935,3.662
44,0.937,-0.003,0.168,6.042,-18.188,-0.916
44,0.937,-0.003,0.169,10.071,-16.602,-2.686
44,0.964,0.002,0.165,13.672,-11.719,-4.089
44,0.985,0.004,0.154,12.939,-8.728,-3.723
44,1.019,0.016,0.122,8.728,-3.906,-1.404
44,1.025,0.021,0.110,6.348,-1.831,-0.427
44,1.020,0.010,0.099,6.897,-1.587,-0.793
44,1.010,0.006,0.097,10.254,-1.038,-1.953
44,0.987,0.005,0.084,11.780,-0.610,-2.441
44,0.978,0.009,0.067,12.451,-0.488,-2.991
44,0.972,0.004,0.081,13.000,-0.549,-3.052
44,0.965,0.001,0.083,11.353,0.793,-2.319
44,0.951,0.007,0.066,9.583,1.099,-1.831
44,0.953,0.011,0.065,7.080,2.136,-1.221
44,0.962,0.014,0.061,3.235,4.639,-1.221
44,0.991,0.005,0.057,1.038,5.615,-1.526
44,1.002,-0.002,0.052,-1.160,5.981,-2.136
45,0.988,-0.065,-0.164,3.479,2.319,-2.136
45,0.979,-0.063,-0.167,5.981,1.953,-1.892
45,0.975,-0.058,-0.162,9.338,1.282,-1.648
45,0.967,-0.050,-0.161,8.545,1.221,-1.465
45,0.963,-0.050,-0.162,5.310,1.404,-1.831
45,0.960,-0.064,-0.178,4.272,1.770,-1.770
45,0.960,-0.055,-0.185,5.737,2.258,-1.221
45,0.973,-0.050,-0.163,5.920,2.625,-1.221
45,0.993,-0.065,-0.173,3.479,3.845,-0.488
45,1.002,-0.068,-0.177,2.869,3.784,0.977
45,1.005,-0.056,-0.179,2.869,3.357,1.343
45,0.999,-0.049,-0.180,3.052,1.648,1.221
45,0.969,-0.049,-0.177,3.723,0.671,1.038
45,0.951,-0.046,-0.173,4.456,-0.610,1.099
45,0.922,-0.038,-0.163,3.479,-0.549,1.282
45,0.911,-0.041,-0.157,-1.709,1.648,2.441
45,0.885,-0.048,-0.162,-4.822,3.540,3.601
45,0.846,-0.045,-0.185,-7.263,6.653,5.310
45,0.831,-0.041,-0.192,-4.944,8.179,5.127
45,0.816,-0.036,-0.185,-3.479,8.911,4.456
45,0.815,-0.041,-0.179,-2.014,10.986,3.296
45,0.815,-0.057,-0.173,-1.587,12.329,3.174
45,0.811,-0.062,-0.169,-0.732,15.320,3.967
45,0.794,-0.056,-0.168,-0.305,17.029,4.150
45,0.763,-0.037,-0.184,0.854,19.043,3.540
45,0.746,-0.024,-0.195,4.211,18.921,1.160
45,0.738,0.003,-0.206,6.226,18.555,-0.305
45,0.757,0.001,-0.195,7.751,19.531,-2.014
45,0.821,-0.011,-0.191,5.920,21.240,-1.343
45,0.860,-0.010,-0.201,3.174,25.330,0.854
45,0.942,-0.003,-0.233,2.991,26.733,1.648
45,1.005,-0.001,-0.282,4.578,26.367,2.075
45,1.025,-0.021,-0.252,5.798,22.888,1.587
45,0.982,-0.054,-0.233,1.465,21.606,2.747
45,0.939,-0.047,-0.250,-1.465,18.616,3.479
45,0.892,-0.021,-0.247,2.075,18.127,1.953
45,0.901,-0.021,-0.225,8.972,20.752,-1.648
45,0.952,-0.031,-0.231,9.033,22.400,-2.441
45,0.969,-0.031,-0.252,5.371,23.132,-3.296
45,0.962,-0.040,-0.268,5.005,22.217,-5.005
45,0.909,-0.069,-0.249,6.104,22.156,-5.493
45,0.875,-0.064,-0.246,5.981,22.888,-4.700
45,0.840,-0.033,-0.259,5.188,23.315,-4.333
45,0.847,-0.021,-0.268,3.601,23.987,-3.845
45,0.892,-0.007,-0.277,1.831,24.475,-3.418
45,0.929,-0.045,-0.296,-1.709,26.184,-2.686
45,0.920,-0.060,-0.310,0.244,28.137,-1.221
45,0.861,-0.038,-0.328,2.869,28.687,-0.488
45,0.838,-0.019,-0.334,5.188,28.564,0.610
45,0.852,0.014,-0.354,3.723,28.503,1.587
45,0.935,0.019,-0.375,-3.784,28.748,4.700
45,0.984,0.000,-0.375,-16.907,30.518,8.362
45,1.029,-0.042,-0.408,-21.973,31.982,10.254
45,1.015,-0.044,-0.448,-18.555,32.715,10.925
45,0.957,-0.005,-0.476,-13.916,31.738,9.521
45,0.945,0.010,-0.479,-10.986,28.320,6.775
45,0.988,0.008,-0.465,-15.137,26.733,6.714
45,1.057,-0.038,-0.466,-26.855,25.024,8.118
45,1.072,-0.052,-0.472,-28.564,23.499,7.751
45,1.045,-0.060,-0.479,-22.583,22.888,5.798
45,1.004,-0.040,-0.485,2.869,22.461,0.488
45,0.922,0.009,-0.520,15.930,22.888,-2.014
45,0.902,0.029,-0.543,20.874,21.973,-3.113
45,0.925,0.048,-0.572,12.512,20.386,-1.282
45,0.996,0.019,-0.528,-9.888,17.456,3.296
45,1.009,-0.025,-0.505,-30.701,15.137,2.930
45,0.967,-0.071,-0.475,-36.011,13.855,2.014
45,0.931,-0.068,-0.486,-33.325,11.597,-2.625
45,0.873,-0.056,-0.537,-23.987,10.132,-5.859
45,0.851,-0.043,-0.554,6.165,7.446,-11.719
45,0.835,-0.007,-0.556,17.700,6.897,-13.672
45,0.866,-0.022,-0.528,26.184,6.226,-15.442
45,0.890,-0.048,-0.516,28.992,4.639,-14.648
45,0.940,-0.084,-0.516,33.264,4.395,-13.123
45,0.958,-0.071,-0.524,47.119,4.150,-9.705
45,0.979,0.000,-0.567,47.852,3.540,-8.057
45,1.012,0.037,-0.573,31.799,-0.610,-4.517
45,1.048,-0.012,-0.490,11.475,-5.737,2.258
45,1.070,-0.153,-0.460,-1.160,-6.470,7.507
45,1.050,-0.174,-0.475,-15.930,-8.789,13.916
45,0.972,-0.167,-0.451,-14.893,-9.094,13.245
45,0.865,-0.111,-0.426,-9.277,-7.629,8.362
45,0.815,-0.086,-0.416,0.427,-6.714,0.916
45,0.756,-0.046,-0.423,8.423,-7.141,-2.441
45,0.764,-0.051,-0.428,19.531,-8.484,-4.944
45,0.825,-0.087,-0.439,15.747,-8.667,-3.784
45,0.846,-0.100,-0.447,5.432,-6.775,-1.038
45,0.840,-0.076,-0.440,6.226,-5.493,-0.732
45,0.837,-0.049,-0.422,14.709,-5.310,-2.930
45,0.847,-0.060,-0.406,10.376,-7.751,-1.526
45,0.838,-0.052,-0.390,1.953,-8.301,1.892
45,0.824,-0.038,-0.420,-10.986,-8.484,7.263
45,0.822,-0.021,-0.473,-6.592,-10.254,6.714
45,0.844,-0.025,-0.426,-1.221,-10.132,4.456
45,0.858,-0.047,-0.415,4.944,-8.484,2.014
45,0.881,-0.056,-0.444,4.822,-7.996,3.296
45,0.900,-0.045,-0.434,6.531,-6.287,6.531
45,0.946,-0.040,-0.421,2.197,-3.906,10.498
45,0.962,-0.009,-0.463,-2.502,-3.906,12.329
45,0.965,0.002,-0.482,-3.052,-4.944,12.146
