event,aX,aY,aZ,gX,gY,gZ
40,0.996,-0.066,-0.082,27.527,2.930,-15.076
40,0.984,-0.040,-0.071,26.428,2.319,-14.709
40,0.975,-0.021,-0.061,19.287,0.977,-15.991
40,0.976,-0.020,-0.036,16.357,0.793,-16.541
40,0.982,-0.038,-0.056,8.789,-0.122,-18.250
40,0.984,-0.076,-0.126,5.249,-2.258,-19.043
40,0.987,-0.091,-0.139,-2.869,-9.705,-19.287
40,1.005,-0.105,-0.082,-7.263,-12.756,-18.005
40,0.993,-0.095,-0.073,-7.507,-13.794,-14.832
40,0.981,-0.076,-0.097,-6.226,-13.428,-14.404
40,0.997,-0.063,-0.135,-4.578,-14.465,-15.991
40,1.027,-0.076,-0.121,5.493,-17.334,-18.982
40,1.095,-0.112,-0.067,8.606,-17.395,-19.409
40,1.178,-0.128,-0.104,-2.075,-15.686,-16.968
40,1.235,-0.129,-0.134,-19.592,-12.329,-12.146
40,1.343,-0.139,-0.156,-17.761,-9.583,-10.132
40,1.377,-0.144,-0.188,-16.052,-4.822,-8.240
40,1.388,-0.172,-0.288,-16.113,-5.371,-7.690
40,1.243,-0.186,-0.324,1.709,-13.550,-4.578
40,1.113,-0.157,-0.267,26.245,-25.818,-2.991
40,0.862,-0.126,-0.100,33.325,-28.870,-5.493
40,0.714,-0.112,-0.052,32.898,-24.414,-11.230
40,0.677,-0.100,-0.105,17.822,-18.982,-12.268
40,0.672,-0.089,-0.210,13.062,-19.104,-11.536
40,0.697,-0.100,-0.217,9.277,-22.583,-10.620
40,0.810,-0.137,-0.170,0.366,-23.437,-7.996
40,0.967,-0.163,-0.129,-20.264,-19.348,3.174
40,1.023,-0.172,-0.135,-42.908,-13.733,10.803
40,1.068,-0.224,-0.193,-54.932,-12.268,12.512
40,1.061,-0.262,-0.225,-63.782,-14.282,16.052
40,1.008,-0.321,-0.205,-57.678,-16.663,17.456
40,0.932,-0.290,-0.102,-35.095,-16.052,17.517
40,0.895,-0.247,-0.088,-20.142,-8.423,11.169
40,0.850,-0.178,-0.097,-16.663,-5.005,6.348
40,0.844,-0.165,-0.111,-15.015,-0.366,-1.038
40,0.855,-0.159,-0.125,-12.817,1.709,-3.235
40,0.877,-0.163,-0.122,-7.935,2.319,-3.235
40,0.889,-0.168,-0.100,6.348,4.944,-1.404
40,0.887,-0.144,-0.065,13.000,7.446,0.122
40,0.890,-0.131,-0.053,7.507,10.376,2.502
40,0.928,-0.137,-0.057,-0.305,11.353,3.113
40,0.973,-0.154,-0.067,-8.545,12.756,4.700
40,0.993,-0.166,-0.074,-8.789,12.512,5.676
40,1.010,-0.196,-0.101,-7.202,11.169,5.920
40,0.994,-0.205,-0.109,8.179,5.798,6.592
40,0.938,-0.196,-0.058,18.005,3.235,6.409
40,0.918,-0.186,-0.024,19.836,1.709,5.798
40,0.905,-0.168,-0.023,14.404,2.686,5.920
40,0.914,-0.163,-0.036,7.507,4.150,6.592
40,0.944,-0.158,-0.055,5.981,5.554,7.324
40,0.991,-0.151,-0.083,7.019,9.583,8.301
40,1.023,-0.161,-0.082,16.907,9.155,6.287
40,1.079,-0.204,-0.070,20.691,7.324,5.981
40,1.092,-0.227,-0.083,17.944,2.625,8.606
40,1.073,-0.231,-0.091,15.869,-0.244,10.803
40,1.046,-0.220,-0.056,20.813,-3.296,11.963
40,0.989,-0.223,0.031,24.536,-2.258,10.742
40,0.973,-0.219,-0.006,19.470,1.648,7.202
40,1.010,-0.201,-0.034,8.362,1.648,1.404
40,1.140,-0.149,-0.103,1.465,0.549,-1.770
40,1.201,-0.144,-0.148,-3.601,-4.089,-4.639
40,1.193,-0.156,-0.221,3.113,-7.141,-2.136
40,1.123,-0.152,-0.208,18.188,-12.878,5.249
40,0.971,-0.147,-0.115,23.865,-13.062,7.385
40,0.875,-0.128,-0.044,26.489,-7.019,8.301
40,0.859,-0.107,-0.044,19.165,0.366,4.944
40,0.901,-0.080,-0.101,12.329,1.831,2.136
40,0.940,-0.082,-0.156,-2.319,0.122,-0.244
40,0.993,-0.063,-0.246,-5.493,-3.418,0.610
40,0.990,-0.044,-0.266,-1.709,-10.864,2.686
40,0.955,-0.020,-0.229,1.953,-12.634,3.723
40,0.920,0.002,-0.184,5.371,-9.033,5.920
40,0.912,0.011,-0.177,5.920,0.610,6.653
40,0.932,0.010,-0.181,5.554,5.188,5.920
40,0.961,-0.006,-0.183,3.662,10.437,3.296
40,1.025,-0.069,-0.190,0.977,11.353,2.319
40,1.047,-0.108,-0.199,-6.104,10.559,3.174
40,1.043,-0.133,-0.174,-6.226,9.338,4.944
40,0.997,-0.088,-0.151,-2.502,8.850,6.470
40,0.978,-0.071,-0.139,2.747,9.277,2.625
40,0.946,-0.068,-0.141,4.761,9.216,-0.244
40,0.929,-0.077,-0.158,5.554,6.714,-5.188
40,0.907,-0.086,-0.167,5.310,4.211,-6.897
40,0.914,-0.077,-0.125,1.892,0.305,-8.728
40,0.922,-0.068,-0.116,-2.686,2.319,-7.568
40,0.929,-0.048,-0.125,-1.770,4.517,-6.714
40,0.935,-0.049,-0.119,2.136,8.362,-5.920
40,0.958,-0.043,-0.138,0.854,9.583,-6.104
40,1.015,-0.051,-0.171,-5.127,7.202,-8.484
40,1.046,-0.071,-0.170,-8.850,0.854,-9.033
40,1.066,-0.095,-0.160,-8.911,-1.831,-7.263
40,1.047,-0.087,-0.143,-4.456,-4.089,-2.747
40,0.976,-0.062,-0.130,-4.150,-3.540,-1.465
40,0.942,-0.053,-0.132,-3.479,-0.977,-2.319
40,0.913,-0.038,-0.135,-1.587,0.427,-4.517
40,0.946,-0.057,-0.136,1.770,1.770,-10.681
40,0.984,-0.086,-0.122,3.967,0.793,-13.794
40,1.052,-0.132,-0.099,1.709,0.732,-12.878
40,1.066,-0.131,-0.105,-5.371,0.916,-8.179
40,1.058,-0.107,-0.116,-0.427,-0.122,-5.188
40,1.033,-0.087,-0.069,5.798,-0.427,-5.066
40,1.004,-0.056,-0.039,12.268,0.427,-6.531
40,0.997,-0.041,-0.059,6.714,-0.488,-10.620
40,1.012,-0.067,-0.084,5.859,-3.052,-12.573
40,1.018,-0.095,-0.065,12.268,-8.301,-12.451
40,1.006,-0.116,0.005,14.832,-8.911,-10.010
40,0.988,-0.090,0.010,6.409,-6.226,-5.249
40,0.969,-0.057,-0.044,0.427,-4.944,-4.700
40,0.995,-0.060,-0.081,-3.296,-3.784,-5.188
40,1.016,-0.062,-0.095,-1.831,-2.869,-6.470
40,1.064,-0.085,-0.121,-1.526,-2.991,-7.202
40,1.079,-0.120,-0.129,5.310,-4.517,-7.263
40,1.067,-0.176,-0.099,10.742,-5.066,-5.249
40,1.006,-0.151,-0.088,15.076,-2.991,-0.122
40,0.981,-0.128,-0.091,20.569,0.854,1.038
40,0.960,-0.102,-0.119,22.949,2.258,0.488
40,0.955,-0.086,-0.139,22.339,1.770,-0.366
40,0.940,-0.054,-0.181,21.606,-0.549,-1.587
40,0.946,-0.092,-0.177,17.700,-7.996,-3.662
40,0.954,-0.121,-0.164,13.000,-11.780,-1.343
40,0.949,-0.165,-0.145,11.658,-11.292,0.977
40,0.941,-0.182,-0.150,4.272,-7.751,4.578
40,0.929,-0.210,-0.210,-3.723,-5.493,4.700
40,0.908,-0.235,-0.237,-3.174,-6.226,3.784
40,0.894,-0.248,-0.230,1.892,-7.141,1.526
40,0.868,-0.262,-0.206,3.845,-6.531,0.427
40,0.875,-0.270,-0.172,5.981,-2.869,-1.343
40,0.941,-0.266,-0.111,3.906,0.732,-1.221
40,1.013,-0.226,-0.137,-3.174,8.484,0.244
40,1.041,-0.201,-0.165,-11.597,10.620,1.160
40,1.089,-0.163,-0.206,-15.747,9.766,1.038
40,1.089,-0.160,-0.227,-7.263,6.714,1.221
40,1.002,-0.149,-0.201,6.104,4.333,1.587
40,0.947,-0.142,-0.152,21.912,1.038,1.038
40,0.896,-0.136,-0.051,22.400,1.587,0.366
40,0.909,-0.124,-0.061,14.832,6.653,0.244
40,0.927,-0.125,-0.088,6.714,8.606,0.732
40,0.959,-0.142,-0.120,5.066,7.751,1.160
40,0.965,-0.149,-0.137,3.235,3.967,2.136
40,0.957,-0.153,-0.141,4.028,1.709,2.075
40,0.950,-0.156,-0.125,11.536,-0.488,0.061
40,0.939,-0.162,-0.102,16.113,-0.549,-1.526
40,0.947,-0.174,-0.078,23.193,0.000,-5.066
40,0.959,-0.183,-0.066,21.912,1.831,-5.676
40,0.989,-0.184,-0.079,18.677,3.418,-4.395
40,0.996,-0.170,-0.097,18.677,5.310,-1.404
40,0.992,-0.144,-0.111,23.193,5.066,-0.732
40,0.984,-0.137,-0.105,34.546,3.540,-0.732
40,0.979,-0.126,-0.084,39.917,2.014,-1.709
40,1.000,-0.122,-0.060,39.368,1.160,-1.831
40,1.014,-0.125,-0.061,33.997,-0.183,-1.160
40,1.037,-0.146,-0.088,30.518,-1.221,-0.671
40,1.039,-0.161,-0.104,27.100,-5.310,0.854
40,1.034,-0.185,-0.087,28.870,-7.507,2.014
40,0.995,-0.184,-0.083,32.288,-9.216,4.333
40,0.971,-0.175,-0.098,33.020,-9.460,4.517
40,0.942,-0.154,-0.102,35.339,-9.705,3.052
40,0.951,-0.158,-0.085,41.077,-9.705,-0.427
40,0.999,-0.179,-0.060,42.053,-9.583,-1.038
40,1.054,-0.196,-0.059,35.034,-10.193,0.732
40,1.075,-0.199,-0.062,30.640,-8.484,5.249
40,1.085,-0.159,-0.068,28.320,-7.568,7.568
40,1.091,-0.134,-0.074,19.470,-6.409,10.193
40,1.094,-0.095,-0.142,16.113,-5.737,10.254
40,1.089,-0.099,-0.159,26.367,-7.080,8.667
40,1.059,-0.132,-0.131,33.447,-8.118,8.057
40,0.991,-0.158,-0.078,40.100,-8.240,8.301
40,0.949,-0.166,-0.053,40.833,-6.042,8.728
40,0.883,-0.166,-0.042,36.682,-5.249,8.789
40,0.862,-0.152,-0.061,18.066,-6.409,7.996
40,0.867,-0.112,-0.084,10.925,-7.568,6.958
40,0.920,-0.088,-0.108,5.920,-8.484,4.639
40,0.943,-0.082,-0.151,2.625,-11.169,0.916
40,0.959,-0.090,-0.209,1.831,-14.465,-0.305
40,0.946,-0.091,-0.200,7.690,-20.081,-0.610
40,0.895,-0.085,-0.132,11.841,-19.653,0.000
40,0.865,-0.073,-0.116,15.503,-11.353,1.221
40,0.830,-0.041,-0.118,13.123,-6.775,1.465
40,0.838,-0.024,-0.124,1.953,0.916,0.061
40,0.914,-0.016,-0.155,-8.484,6.958,-2.991
40,1.028,-0.051,-0.204,-6.470,8.789,-4.272
40,1.081,-0.076,-0.201,1.892,7.141,-3.662
40,1.150,-0.079,-0.137,4.028,5.798,-1.892
40,1.162,-0.076,-0.115,3.174,5.981,1.404
40,1.142,-0.082,-0.121,0.793,6.287,3.601
40,1.079,-0.074,-0.128,0.305,5.188,3.784
40,1.050,-0.072,-0.107,1.831,2.563,1.648
40,1.009,-0.068,-0.082,1.465,2.502,0.061
40,0.998,-0.063,-0.088,1.526,3.967,-3.540
40,0.990,-0.060,-0.131,4.211,4.456,-5.127
40,0.989,-0.058,-0.150,13.062,1.526,-7.080
40,0.979,-0.047,-0.141,16.846,-1.221,-7.324
40,0.967,-0.035,-0.117,19.104,-4.211,-7.019
40,0.937,-0.016,-0.095,16.785,-3.540,-6.348
40,0.910,-0.004,-0.106,13.306,0.305,-5.127
41,1.162,-0.101,-0.179,9.766,3.296,-0.366
41,1.144,-0.132,-0.149,15.930,-2.197,2.258
41,1.059,-0.127,-0.065,18.677,-4.089,2.930
41,1.015,-0.104,-0.040,16.602,-5.127,1.526
41,0.970,-0.048,-0.067,9.827,-4.822,-0.122
41,0.979,-0.006,-0.117,4.456,-3.418,-3.784
41,0.988,0.009,-0.125,15.198,-1.892,-6.409
41,1.006,0.004,-0.109,20.935,-1.892,-7.080
41,1.010,-0.014,-0.101,23.071,-3.723,-5.737
41,0.987,-0.036,-0.100,21.484,-4.761,-4.028
41,0.963,-0.029,-0.099,20.447,-5.005,-2.014
41,0.924,-0.014,-0.075,21.118,-4.150,-2.075
41,0.911,-0.012,-0.038,24.597,-0.122,-3.052
41,0.911,-0.009,-0.037,22.461,5.859,-3.967
41,0.935,-0.024,-0.081,19.226,7.690,-4.333
41,0.955,-0.047,-0.099,15.564,6.287,-3.723
41,0.969,-0.068,-0.090,18.311,1.953,-0.916
41,0.943,-0.038,-0.055,20.508,0.854,0.183
41,0.935,-0.014,-0.035,20.020,2.075,0.488
41,0.936,0.022,-0.031,17.761,4.211,-0.427
41,0.952,0.025,-0.040,14.099,7.507,-3.479
41,0.996,-0.005,-0.070,13.367,7.629,-4.944
41,1.024,-0.045,-0.112,9.827,3.174,-5.493
41,1.024,-0.044,-0.107,6.287,-3.540,-3.174
41,0.998,-0.014,-0.063,6.531,-5.005,-2.197
41,0.983,-0.006,-0.041,9.705,-2.136,-1.831
41,0.976,-0.001,-0.030,10.681,0.854,-2.258
41,1.006,-0.023,-0.038,11.597,5.676,-4.822
41,1.032,-0.038,-0.050,9.155,6.409,-7.141
41,1.077,-0.067,-0.078,8.057,4.456,-7.751
41,1.083,-0.080,-0.074,8.423,-3.113,-7.263
41,1.046,-0.079,-0.037,8.301,-6.958,-6.348
41,1.018,-0.068,-0.011,8.667,-10.193,-5.676
41,0.976,-0.056,0.035,9.338,-9.155,-6.836
41,0.979,-0.089,0.042,5.249,-4.578,-8.301
41,0.998,-0.069,0.005,-2.625,-0.916,-6.531
41,1.047,-0.071,-0.050,-4.089,-1.831,-7.446
41,1.074,-0.068,-0.068,-6.165,-6.409,-6.470
41,1.121,-0.069,-0.076,-12.268,-9.033,-4.517
41,1.174,-0.044,-0.071,-26.428,-11.292,0.366
41,1.194,-0.043,-0.098,-36.072,-6.836,2.197
41,1.166,-0.042,-0.250,-42.236,-4.944,2.136
41,1.118,-0.054,-0.303,-23.987,-9.155,-0.977
41,0.974,-0.133,-0.234,-0.793,-13.794,-2.563
41,0.891,-0.164,-0.128,32.837,-16.846,-2.991
41,0.749,-0.138,0.032,36.316,-12.146,-3.601
41,0.751,-0.111,0.004,24.170,1.160,-6.531
41,0.807,-0.127,-0.029,5.676,10.193,-5.432
41,0.935,-0.104,-0.137,1.160,13.428,-2.686
41,0.973,-0.086,-0.208,-1.892,10.986,-2.014
41,1.010,-0.098,-0.257,-1.282,5.066,-2.014
41,1.014,-0.126,-0.223,1.343,-6.348,0.610
41,0.969,-0.168,-0.152,1.587,-8.179,2.441
41,0.936,-0.198,-0.114,-1.099,-4.333,5.127
41,0.938,-0.212,-0.104,-1.038,5.493,6.165
41,0.959,-0.205,-0.108,1.770,10.498,6.165
41,0.978,-0.193,-0.134,7.996,15.259,3.479
41,1.044,-0.184,-0.177,10.254,13.611,1.404
41,1.070,-0.178,-0.171,13.611,6.470,-0.854
41,1.066,-0.131,-0.149,14.160,3.479,-0.793
41,1.022,-0.077,-0.140,15.930,-0.061,-1.526
41,1.005,-0.078,-0.131,21.851,-1.343,-4.211
41,0.968,-0.093,-0.104,22.400,-1.526,-4.395
41,0.952,-0.098,-0.093,18.372,-1.892,-4.028
41,0.936,-0.125,-0.081,15.625,-1.465,-4.333
41,0.929,-0.145,-0.099,15.198,-1.465,-5.127
41,0.934,-0.163,-0.100,14.587,-2.197,-5.493
41,0.926,-0.158,-0.111,13.733,-2.258,-4.700
41,0.922,-0.143,-0.098,15.686,-2.136,-3.845
41,0.929,-0.135,-0.074,15.869,2.197,-5.310
41,0.930,-0.126,-0.096,14.404,4.028,-5.249
41,0.938,-0.120,-0.101,11.719,4.883,-4.639
41,0.965,-0.122,-0.099,12.512,4.944,-4.700
41,0.991,-0.134,-0.112,15.564,5.066,-5.249
41,1.004,-0.140,-0.112,17.456,2.502,-5.005
41,1.027,-0.150,-0.087,17.639,1.160,-4.517
41,1.033,-0.153,-0.080,14.404,0.122,-2.563
41,1.026,-0.144,-0.078,12.451,0.000,-1.465
41,1.012,-0.141,-0.081,13.062,0.305,-0.183
41,0.969,-0.142,-0.076,15.930,0.366,-0.183
41,0.956,-0.144,-0.051,20.874,-0.549,-1.343
41,0.969,-0.147,-0.050,19.104,-1.831,-2.441
41,1.012,-0.154,-0.067,18.616,-2.686,-2.319
41,1.030,-0.158,-0.076,20.447,-5.798,-1.587
41,1.034,-0.169,-0.060,21.057,-8.240,-1.038
41,1.002,-0.178,-0.033,17.883,-12.512,0.183
41,0.983,-0.176,-0.027,13.306,-12.817,1.709
41,0.953,-0.155,-0.023,13.733,-11.536,2.380
41,0.944,-0.138,-0.022,18.188,-7.812,2.625
41,0.945,-0.124,-0.039,21.057,-6.470,2.258
41,0.969,-0.115,-0.043,26.550,-5.981,1.465
41,0.984,-0.112,-0.041,27.649,-7.385,0.977
41,1.025,-0.127,-0.013,26.611,-8.484,1.526
41,1.053,-0.133,0.008,16.602,-7.690,4.944
41,1.109,-0.124,-0.002,8.911,-4.456,7.874
41,1.124,-0.098,-0.042,1.953,3.723,13.611
41,1.112,-0.051,-0.129,8.850,5.737,12.756
41,1.068,-0.077,-0.205,14.709,3.052,10.925
41,1.034,-0.101,-0.192,27.466,-7.874,6.958
41,0.971,-0.145,-0.030,33.752,-12.024,4.822
41,0.945,-0.161,0.026,30.457,-11.780,3.357
41,0.910,-0.140,0.008,17.944,-9.705,3.174
41,0.912,-0.098,-0.028,11.963,-9.766,1.953
41,0.914,-0.077,-0.048,8.240,-10.620,0.061
41,0.912,-0.033,-0.131,8.118,-10.742,1.099
41,0.903,0.014,-0.207,6.775,-14.038,1.404
41,0.902,0.023,-0.213,10.864,-15.686,-0.122
41,0.914,-0.008,-0.168,14.221,-14.099,-0.427
41,0.920,-0.024,-0.134,22.827,-4.150,2.930
41,0.952,-0.046,-0.101,24.963,1.953,4.211
41,0.986,-0.068,-0.091,17.212,10.925,3.784
41,1.063,-0.086,-0.099,9.644,14.771,3.784
41,1.134,-0.106,-0.173,0.793,17.090,2.869
41,1.149,-0.128,-0.194,9.399,7.812,1.709
41,1.101,-0.123,-0.156,17.578,1.770,1.648
41,1.049,-0.087,-0.108,29.297,-5.676,-0.366
41,0.972,-0.043,-0.047,28.687,-5.676,-2.441
41,0.942,-0.025,-0.044,23.987,-1.526,-4.822
41,0.929,-0.019,-0.054,25.269,4.089,-5.371
41,0.910,-0.030,-0.083,26.672,5.676,-5.615
41,0.914,-0.037,-0.090,28.259,5.554,-5.798
41,0.946,-0.035,-0.072,27.039,4.578,-5.554
41,0.958,-0.032,-0.067,21.606,4.150,-4.517
41,0.962,-0.039,-0.071,20.203,4.639,-4.150
41,0.950,-0.055,-0.042,20.935,6.531,-3.113
41,0.943,-0.053,-0.033,17.456,9.949,-0.916
41,0.937,-0.038,-0.044,14.648,11.475,-0.122
41,0.943,-0.037,-0.052,11.108,12.756,0.183
41,0.968,-0.048,-0.070,9.521,11.902,-0.427
41,0.980,-0.056,-0.075,4.883,7.019,-1.343
41,0.987,-0.071,-0.055,-0.122,1.953,-0.854
41,0.966,-0.057,-0.021,-3.235,0.793,-0.671
41,0.961,-0.047,-0.016,-11.169,0.671,-1.099
41,0.968,-0.030,-0.032,-14.160,1.648,-1.282
41,0.987,-0.011,-0.066,-14.954,5.981,0.122
41,0.999,-0.004,-0.072,-8.606,7.080,-1.953
41,1.027,-0.032,-0.072,-4.211,6.287,-4.150
41,1.037,-0.044,-0.066,0.610,3.418,-4.578
41,1.032,-0.044,-0.049,0.671,2.625,-3.601
41,1.023,-0.038,-0.048,-1.770,3.357,-1.953
41,1.017,-0.028,-0.056,-1.831,4.028,-1.953
41,1.030,-0.027,-0.085,2.075,5.066,-3.906
41,1.040,-0.033,-0.093,10.437,2.625,-6.836
41,1.049,-0.057,-0.053,14.160,0.732,-7.507
41,1.044,-0.066,-0.027,13.916,-0.427,-6.287
41,1.049,-0.053,-0.015,9.460,0.977,-5.005
41,1.071,-0.042,-0.040,-2.136,6.470,-2.747
41,1.129,-0.030,-0.111,-3.845,9.827,-1.160
41,1.160,-0.041,-0.162,-0.366,9.460,-1.282
41,1.158,-0.056,-0.165,10.925,5.127,-1.953
41,1.105,-0.089,-0.145,13.489,2.075,-1.526
41,1.014,-0.098,-0.119,13.000,-1.831,-0.793
41,0.979,-0.085,-0.108,13.184,-1.770,-1.221
41,0.963,-0.060,-0.095,13.062,-0.305,-1.587
41,0.972,-0.059,-0.118,9.338,4.517,-1.282
41,0.990,-0.073,-0.198,8.972,5.676,-0.916
41,0.988,-0.092,-0.217,13.794,2.747,-0.305
41,0.951,-0.123,-0.220,15.442,-0.305,0.427
41,0.893,-0.110,-0.189,12.146,-5.127,2.686
41,0.869,-0.107,-0.180,8.484,-3.845,2.380
41,0.851,-0.139,-0.174,6.897,-2.563,2.136
41,0.855,-0.152,-0.178,3.296,0.549,2.625
41,0.881,-0.163,-0.205,0.671,1.709,2.747
41,0.906,-0.174,-0.216,-7.019,2.014,2.197
41,0.955,-0.199,-0.222,-9.705,2.197,2.197
41,0.970,-0.207,-0.223,-9.949,3.540,2.686
41,0.977,-0.199,-0.211,-8.240,4.150,2.808
41,0.989,-0.172,-0.174,-6.409,5.310,1.770
41,1.002,-0.158,-0.160,-7.568,7.996,0.305
41,1.003,-0.125,-0.205,-7.751,8.972,-0.488
41,0.998,-0.116,-0.225,-2.991,5.432,-2.075
41,0.982,-0.111,-0.186,0.793,2.686,-2.563
41,0.965,-0.109,-0.160,4.517,-0.122,-2.319
41,0.928,-0.111,-0.125,3.784,-0.305,-1.831
41,0.917,-0.113,-0.114,0.000,0.671,-0.854
41,0.911,-0.105,-0.103,-2.869,1.465,-0.427
41,0.919,-0.103,-0.112,-9.338,3.052,0.244
41,0.951,-0.104,-0.152,-11.780,3.357,0.671
41,0.987,-0.120,-0.177,-12.207,1.892,1.465
41,0.999,-0.130,-0.168,-8.484,-0.793,1.831
41,0.999,-0.148,-0.127,-6.287,-1.587,1.892
41,0.987,-0.155,-0.112,-3.540,-1.404,1.587
41,0.962,-0.161,-0.095,-2.625,-1.160,1.099
41,0.951,-0.154,-0.092,-1.587,0.000,-0.305
41,0.941,-0.127,-0.097,-1.587,0.916,-1.221
41,0.946,-0.113,-0.105,-0.549,2.686,-2.747
41,0.971,-0.118,-0.124,1.160,2.808,-3.662
41,0.994,-0.121,-0.127,5.981,1.404,-3.662
41,1.000,-0.125,-0.112,9.338,-1.831,-2.625
41,0.999,-0.135,-0.075,9.338,-3.113,-1.770
41,0.993,-0.134,-0.055,6.165,-4.517,-0.061
41,0.994,-0.133,-0.054,4.333,-4.639,0.671
41,1.000,-0.132,-0.069,4.333,-4.578,0.793
41,1.004,-0.132,-0.085,6.653,-5.127,0.732
41,1.008,-0.145,-0.097,9.644,-5.981,0.549
41,1.008,-0.159,-0.071,15.320,-7.751,-0.427
41,1.009,-0.163,-0.058,17.029,-7.141,-0.732
41,1.016,-0.165,-0.042,17.334,-5.981,-0.366
41,1.019,-0.161,-0.041,15.930,-3.479,0.732
41,1.010,-0.151,-0.058,15.015,-2.869,1.099
42,1.017,-0.140,-0.018,14.099,-2.441,6.592
42,1.028,-0.153,-0.002,8.606,-2.136,7.202
42,1.063,-0.153,-0.007,0.977,-1.099,8.362
42,1.084,-0.125,-0.011,-10.803,1.953,10.742
42,1.137,-0.082,-0.050,-12.878,4.333,11.597
42,1.137,-0.068,-0.107,-10.071,5.493,11.780
42,1.105,-0.083,-0.156,-2.808,3.052,10.681
42,1.084,-0.100,-0.118,13.916,-2.563,8.484
42,1.020,-0.122,-0.007,17.761,-3.235,8.057
42,0.962,-0.134,0.015,11.658,-1.404,8.118
42,0.950,-0.138,0.005,-4.272,-1.343,7.690
42,0.954,-0.131,-0.035,-10.864,-1.770,7.202
42,0.960,-0.116,-0.061,-16.846,-3.113,6.470
42,0.969,-0.083,-0.135,-16.663,-4.211,5.737
42,0.974,-0.062,-0.171,-10.864,-8.118,4.211
42,0.956,-0.029,-0.197,-6.042,-10.925,3.113
42,0.881,-0.003,-0.176,6.653,-15.137,0.793
42,0.839,0.006,-0.163,18.372,-15.381,-1.770
42,0.776,0.017,-0.126,22.156,-13.977,-2.319
42,0.765,0.045,-0.121,21.790,-6.897,-2.502
42,0.827,0.072,-0.141,15.442,-3.235,-3.784
42,0.990,0.039,-0.161,1.465,3.357,-4.456
42,1.069,0.014,-0.175,2.014,10.681,-1.892
42,1.156,-0.054,-0.195,6.653,12.329,-0.366
42,1.138,-0.117,-0.154,9.705,8.545,3.662
42,1.108,-0.118,-0.109,7.996,5.554,5.432
42,1.051,-0.079,-0.060,5.371,4.272,5.371
42,1.031,-0.058,-0.075,4.272,5.188,1.648
42,0.996,-0.039,-0.121,4.333,4.517,-0.488
42,0.972,-0.041,-0.135,8.057,1.770,-3.784
42,0.904,-0.043,-0.121,11.658,0.732,-4.761
42,0.872,-0.036,-0.098,17.212,1.892,-6.409
42,0.851,-0.022,-0.076,17.029,3.662,-7.141
42,0.892,-0.022,-0.074,12.268,6.775,-8.057
42,0.929,-0.031,-0.072,7.812,8.606,-7.324
42,0.988,-0.040,-0.084,6.409,9.705,-5.981
42,0.997,-0.028,-0.096,5.737,11.719,-2.197
42,1.003,0.015,-0.126,3.906,10.132,-1.526
42,1.025,-0.004,-0.128,2.686,7.446,-2.258
42,1.026,-0.024,-0.116,0.793,2.258,-2.380
42,0.993,-0.045,-0.087,0.732,0.977,-1.526
42,0.973,-0.045,-0.071,0.305,1.404,0.244
42,0.953,-0.034,-0.053,-1.709,2.258,0.610
42,0.963,-0.029,-0.066,-5.981,4.211,0.366
42,0.976,-0.026,-0.086,-4.639,5.249,0.244
42,1.004,-0.026,-0.123,-2.502,3.235,-0.916
42,1.014,-0.035,-0.116,1.831,-2.808,-3.540
42,1.015,-0.047,-0.075,2.502,-4.639,-3.845
42,0.996,-0.036,-0.043,0.671,-4.211,-2.380
42,0.988,-0.028,-0.036,-0.610,-2.686,-1.526
42,0.987,-0.017,-0.053,-4.883,0.122,-0.427
42,0.997,-0.006,-0.071,-10.437,0.427,0.000
42,1.023,0.010,-0.111,-9.644,-0.366,-1.038
42,1.042,-0.006,-0.109,-0.183,-3.845,-3.479
42,1.058,-0.037,-0.057,3.662,-5.188,-3.479
42,1.028,-0.039,-0.023,2.380,-5.920,-1.953
42,1.011,-0.041,-0.021,-0.305,-5.737,-1.221
42,0.994,-0.035,-0.014,-0.244,-5.554,-1.465
42,1.001,-0.025,-0.030,-5.493,-5.249,-2.869
42,1.057,-0.001,-0.076,-7.446,-5.554,-3.418
42,1.138,-0.005,-0.109,-6.409,-5.554,-3.662
42,1.169,-0.030,-0.135,-3.967,-5.371,-4.089
42,1.176,-0.083,-0.181,-0.977,-5.859,-3.174
42,1.102,-0.098,-0.177,10.620,-9.460,-0.793
42,1.044,-0.093,-0.148,23.010,-13.428,-0.061
42,0.910,-0.072,-0.098,27.588,-13.184,-0.549
42,0.844,-0.057,-0.099,38.513,-7.751,-3.479
42,0.771,-0.034,-0.124,41.687,-5.066,-5.066
42,0.831,-0.058,-0.157,38.452,-1.343,-7.202
42,0.898,-0.081,-0.156,31.189,1.282,-6.165
42,1.032,-0.117,-0.167,28.625,2.686,-5.249
42,1.081,-0.130,-0.177,19.348,1.648,-1.892
42,1.134,-0.119,-0.193,13.306,-0.061,0.366
42,1.121,-0.115,-0.213,8.362,-1.953,2.319
42,1.083,-0.127,-0.224,16.479,-3.845,0.854
42,0.999,-0.172,-0.190,20.264,-5.310,-0.732
42,0.966,-0.197,-0.156,28.503,-3.601,-3.906
42,0.894,-0.161,-0.085,30.396,-1.465,-4.333
42,0.866,-0.070,-0.091,25.635,3.296,-5.493
42,0.877,-0.038,-0.117,17.883,7.141,-7.874
42,0.926,-0.044,-0.177,14.465,8.118,-8.667
