event,aX,aY,aZ,gX,gY,gZ
44,-0.115,-0.986,0.125,4.578,0.305,0.000
44,-0.115,-0.984,0.130,-0.366,-0.061,0.305
44,-0.116,-0.986,0.128,-0.366,-0.061,0.427
44,-0.114,-0.985,0.131,-0.183,-0.122,0.549
44,-0.113,-0.985,0.127,-0.427,-0.244,0.732
44,-0.112,-0.983,0.131,-0.366,-0.305,0.549
44,-0.113,-0.983,0.130,1.404,-0.244,0.183
44,-0.115,-0.986,0.128,0.977,-0.183,0.000
44,-0.114,-0.983,0.131,0.000,0.000,0.183
44,-0.114,-0.985,0.129,0.366,0.061,0.244
44,-0.113,-0.984,0.131,-0.305,-0.061,0.305
44,-0.113,-0.983,0.131,0.061,0.000,0.183
44,-0.115,-0.984,0.129,0.122,0.000,0.122
44,-0.115,-0.984,0.130,-0.366,-0.122,0.122
44,-0.115,-0.984,0.130,-0.122,0.000,0.061
44,-0.115,-0.984,0.129,-0.122,-0.061,0.061
44,-0.115,-0.984,0.129,-0.244,0.000,0.183
44,-0.114,-0.984,0.129,-0.183,0.061,0.183
44,-0.113,-0.985,0.128,0.122,0.000,0.183
44,-0.114,-0.984,0.129,-0.122,-0.061,0.122
44,-0.115,-0.985,0.130,-0.183,0.000,0.061
44,-0.115,-0.985,0.130,-0.061,0.000,0.244
44,-0.113,-0.983,0.130,0.061,0.000,0.183
44,-0.114,-0.985,0.129,-0.061,0.061,0.122
44,-0.114,-0.985,0.130,0.061,0.000,0.183
44,-0.113,-0.985,0.129,0.122,0.000,0.183
44,-0.114,-0.985,0.130,0.122,0.000,0.183
44,-0.114,-0.983,0.130,0.122,0.000,0.183
44,-0.114,-0.983,0.131,0.244,0.061,0.122
44,-0.115,-0.984,0.131,0.183,0.061,0.122
44,-0.112,-0.984,0.131,0.305,0.061,0.183
44,-0.112,-0.984,0.130,0.366,0.122,0.122
44,-0.113,-0.984,0.130,0.305,0.122,0.061
44,-0.114,-0.984,0.130,0.549,0.061,0.061
44,-0.115,-0.985,0.130,0.610,0.061,0.122
44,-0.115,-0.984,0.130,0.671,0.122,0.122
44,-0.114,-0.985,0.129,0.610,0.122,0.122
44,-0.114,-0.984,0.129,0.549,0.122,0.122
44,-0.114,-0.984,0.129,0.427,0.061,0.061
44,-0.114,-0.984,0.130,0.427,0.061,0.061
44,-0.114,-0.984,0.129,0.549,0.122,0.122
45,0.992,-0.184,-0.005,13.245,-2.625,6.104
45,0.982,-0.170,0.003,10.925,-0.366,5.432
45,0.979,-0.175,-0.009,9.094,3.723,2.686
45,0.985,-0.177,-0.020,10.132,6.348,0.549
45,1.002,-0.167,-0.047,9.583,6.958,0.244
45,0.997,-0.160,-0.053,8.667,5.493,-0.793
45,0.969,-0.174,-0.045,9.827,4.150,-2.625
45,0.959,-0.180,-0.037,13.672,2.380,-4.822
45,0.952,-0.171,-0.033,15.686,2.258,-4.395
45,0.948,-0.165,-0.036,14.343,1.770,-3.418
45,0.950,-0.168,-0.038,15.442,1.343,-4.028
45,0.960,-0.165,-0.047,19.226,1.404,-3.967
45,0.956,-0.147,-0.049,24.048,0.061,-2.625
45,0.936,-0.109,-0.036,36.926,-1.343,-6.226
45,0.937,-0.133,-0.031,46.875,-0.977,-10.254
45,0.938,-0.158,-0.028,55.237,-0.427,-15.198
45,0.941,-0.195,-0.015,54.687,0.000,-15.320
45,0.958,-0.218,-0.024,55.969,3.357,-13.489
45,0.966,-0.227,-0.038,49.744,6.897,-8.362
45,0.952,-0.219,-0.059,49.194,6.958,-4.517
45,0.937,-0.203,-0.065,80.872,1.099,3.113
45,0.945,-0.167,-0.043,92.651,-3.113,5.249
45,0.963,-0.176,-0.031,114.258,-4.150,2.197
45,0.978,-0.253,-0.087,120.666,-1.892,0.427
45,1.001,-0.298,-0.126,118.103,-0.244,2.563
45,1.009,-0.285,-0.120,102.966,-0.549,10.986
45,0.992,-0.208,-0.076,92.163,0.122,15.320
45,0.978,-0.163,-0.061,78.857,3.845,17.517
45,0.976,-0.123,-0.078,69.336,6.409,15.076
45,0.992,-0.124,-0.103,41.321,10.010,10.254
45,1.025,-0.129,-0.158,29.846,10.071,8.728
45,1.019,-0.129,-0.201,15.625,7.019,4.028
45,1.016,-0.135,-0.210,6.470,-1.038,-3.723
45,1.017,-0.148,-0.192,2.502,-6.226,-6.836
45,0.996,-0.145,-0.166,-4.089,-15.930,-11.475
45,0.939,-0.148,-0.103,-5.798,-18.921,-14.832
45,0.927,-0.176,-0.071,-8.240,-21.912,-21.545
45,0.946,-0.192,-0.061,-23.315,-23.376,-22.522
45,0.972,-0.205,-0.037,-32.654,-23.193,-20.874
45,0.969,-0.206,-0.024,-44.312,-20.569,-18.616
45,0.967,-0.225,-0.006,-48.340,-18.372,-18.616
45,0.976,-0.266,-0.005,-53.101,-13.367,-17.395
45,0.973,-0.273,-0.004,-53.894,-11.597,-14.587
45,0.962,-0.248,0.020,-49.011,-11.536,-6.470
45,0.965,-0.238,0.038,-47.424,-13.184,-0.061
45,0.961,-0.219,0.080,-48.767,-14.160,3.235
45,0.958,-0.193,0.113,-42.053,-15.076,9.705
45,0.985,-0.119,0.155,-34.973,-14.221,11.658
45,1.024,-0.074,0.171,-27.710,-11.780,11.902
45,1.023,-0.052,0.202,-18.433,-11.719,9.155
45,1.036,-0.024,0.283,-9.338,-10.132,5.859
45,1.042,-0.040,0.304,-3.601,1.099,-2.869
45,1.048,-0.085,0.301,-10.010,9.033,-5.310
45,1.106,-0.134,0.211,-15.747,24.963,-6.958
45,1.143,-0.152,0.151,-3.723,29.663,-3.601
45,1.171,-0.104,0.134,-4.700,25.513,0.732
45,1.167,-0.074,0.158,-7.935,15.320,6.287
45,1.125,-0.036,0.222,-11.292,10.986,8.606
45,1.079,-0.016,0.263,-12.451,3.357,14.343
45,0.929,0.050,0.394,-0.977,-1.404,18.433
45,0.875,0.112,0.486,27.283,-12.512,30.640
45,0.801,0.249,0.668,33.813,-14.465,33.936
45,0.725,0.349,0.783,32.471,-5.249,25.574
45,0.683,0.370,0.813,25.696,17.578,-2.197
45,0.602,0.351,0.840,17.334,30.457,-17.212
45,0.568,0.349,0.849,-24.109,54.504,-34.058
45,0.474,0.444,0.855,-43.030,67.017,-35.156
45,0.399,0.561,0.852,-34.302,92.590,-23.865
45,0.243,0.938,0.802,-18.372,107.605,-15.930
45,0.356,1.181,0.379,9.399,171.265,-45.898
45,-0.020,0.998,0.079,31.006,258.362,-197.327
45,-0.675,0.273,-0.188,-26.306,265.137,-292.908
45,-0.720,0.096,-0.179,-218.384,216.492,-382.751
45,-0.661,0.003,-0.173,-198.791,190.369,-382.263
45,-0.561,-0.001,-0.178,-60.730,149.353,-346.252
45,-0.516,-0.023,-0.168,-65.552,132.507,-331.848
45,-0.491,-0.042,-0.147,-148.804,98.389,-310.608
45,-0.424,-0.061,-0.112,-148.621,86.060,-299.011
45,-0.375,-0.066,-0.101,-114.868,69.885,-273.682
45,-0.346,-0.069,-0.091,-113.770,56.091,-252.869
45,-0.292,-0.080,-0.072,-106.750,51.392,-244.019
45,-0.273,-0.088,-0.064,-91.431,46.936,-223.755
45,-0.251,-0.100,-0.044,-90.820,47.119,-211.853
45,-0.245,-0.102,-0.035,-96.313,52.612,-185.669
45,-0.244,-0.102,-0.028,-100.342,57.190,-172.058
45,-0.248,-0.100,-0.024,-108.643,67.139,-143.433
45,-0.258,-0.099,-0.022,-118.713,77.576,-111.328
45,-0.324,-0.074,-0.016,-128.235,83.496,-93.018
45,-0.369,-0.046,-0.012,-155.701,97.046,-56.030
45,-0.482,0.005,-0.018,-169.189,103.882,-39.978
45,-0.644,0.020,-0.042,-183.350,115.417,-6.042
45,-0.750,0.023,-0.044,-187.683,121.765,45.532
45,-1.058,0.058,-0.009,-188.354,123.230,80.139
45,-0.951,0.144,0.006,-282.654,68.359,102.966
45,-3.145,-1.478,2.173,-841.431,-355.957,-395.691
45,-3.125,-3.469,3.877,-502.808,-716.125,-829.163
45,-1.013,-3.540,2.012,1600.220,253.784,257.446
45,-0.633,-0.152,-0.482,1101.929,290.466,473.145
45,-0.356,0.733,-0.422,91.492,43.884,309.692
45,-0.202,0.522,-0.044,43.518,-8.057,129.883
45,-0.253,0.258,0.086,-12.939,1.709,-60.547
45,-0.608,0.028,0.539,-10.254,52.002,-66.589
45,-0.457,-0.783,0.416,-119.995,147.339,5.188
45,-0.403,-0.743,0.535,-277.954,152.893,58.289
45,-0.419,-0.244,0.584,-304.260,82.642,30.212
45,-0.564,-0.209,0.290,172.729,-82.947,-90.332
45,-0.676,-0.565,0.055,394.958,-140.137,-137.512
45,-0.460,-0.935,0.507,-10.803,-157.959,-138.367
45,-0.112,-1.709,1.597,-215.332,-105.713,-92.712
45,-0.590,-1.062,0.524,-46.875,19.409,28.687
45,-0.724,-0.601,0.128,-1.709,25.146,59.204
45,-0.558,-0.457,0.376,-71.655,-28.625,50.415
45,-0.436,-0.598,0.616,-70.923,-39.246,32.532
45,-0.399,-0.718,0.755,-60.913,-28.198,32.227
45,-0.410,-0.643,0.692,-44.128,-5.310,31.067
45,-0.285,-0.563,0.566,-39.917,-0.671,22.461
45,-0.294,-0.581,0.559,-35.095,-1.648,6.226
45,-0.460,-0.622,0.587,-26.611,-3.296,0.549
45,-0.472,-0.649,0.598,-0.977,-5.493,-6.531
45,-0.455,-0.683,0.618,8.484,-4.456,-6.653
45,-0.455,-0.670,0.602,20.996,-1.587,-4.883
45,-0.453,-0.637,0.577,40.039,-2.380,-8.972
45,-0.451,-0.670,0.573,45.410,-2.930,-10.803
45,-0.455,-0.682,0.574,52.185,-3.845,-10.559
45,-0.469,-0.697,0.566,57.861,-4.639,-9.277
45,-0.473,-0.699,0.566,75.317,-5.127,-6.897
45,-0.466,-0.708,0.536,81.421,1.465,-8.362
45,-0.523,-0.812,0.494,91.736,-3.967,-4.089
45,-0.458,-0.840,0.437,17.761,-5.554,17.456
45,-0.429,-0.615,0.510,-23.560,-0.671,15.198
45,-0.449,-0.654,0.499,9.583,1.953,-3.418
45,-0.467,-0.754,0.504,12.756,0.183,-4.578
45,-0.471,-0.727,0.486,14.709,0.427,-2.441
45,-0.473,-0.734,0.483,13.489,0.244,-2.625
45,-0.461,-0.740,0.488,11.536,0.122,-1.892
45,-0.463,-0.721,0.489,14.832,0.000,-2.686
45,-0.508,-0.820,0.494,17.517,-1.648,-0.366
45,-0.436,-0.684,0.481,25.146,-0.305,14.038
45,-0.466,-0.658,0.411,37.354,-0.671,-1.526
45,-0.474,-0.791,0.391,30.273,-7.202,-4.456
45,-0.423,-0.775,0.508,-4.456,-9.766,2.075
45,-0.453,-0.744,0.484,0.916,-1.709,1.038
45,-0.476,-0.756,0.418,1.221,1.160,-0.488
45,-0.469,-0.746,0.472,0.061,-0.244,-0.366
45,-0.463,-0.761,0.448,4.639,0.000,-0.854
45,-0.464,-0.746,0.462,0.977,-0.122,-0.244
45,-0.469,-0.754,0.457,4.578,0.183,-0.977
45,-0.469,-0.760,0.457,5.371,0.122,-0.854
45,-0.467,-0.752,0.451,5.432,0.183,-0.549
45,-0.468,-0.754,0.454,5.005,0.000,-0.916
45,-0.469,-0.757,0.453,5.981,0.061,-1.038
45,-0.467,-0.755,0.450,6.226,0.061,-0.977
45,-0.467,-0.754,0.449,7.324,0.183,-1.221
45,-0.469,-0.757,0.447,8.423,0.244,-1.465
45,-0.470,-0.759,0.446,9.338,0.366,-1.465
45,-0.470,-0.761,0.444,9.521,0.427,-1.343
45,-0.469,-0.760,0.440,9.583,0.488,-1.099
45,-0.470,-0.761,0.440,9.277,0.427,-0.916
45,-0.472,-0.766,0.433,9.338,0.366,-0.732
45,-0.470,-0.765,0.431,8.667,-0.244,-0.183
45,-0.467,-0.761,0.440,7.080,-0.244,-0.061
45,-0.469,-0.764,0.437,7.202,0.244,-0.305
45,-0.470,-0.766,0.430,6.470,0.183,-0.122
45,-0.469,-0.764,0.431,3.967,0.061,0.061
45,-0.470,-0.766,0.429,2.625,0.061,-0.183
45,-0.471,-0.767,0.431,1.648,0.000,-0.122
45,-0.471,-0.767,0.431,1.221,-0.061,-0.122
45,-0.469,-0.767,0.429,1.038,-0.061,-0.061
45,-0.470,-0.766,0.430,0.549,-0.061,0.061
45,-0.471,-0.768,0.431,-0.061,-0.122,0.122
45,-0.470,-0.766,0.430,-0.427,-0.122,0.244
45,-0.470,-0.765,0.430,-1.038,-0.122,0.244
45,-0.470,-0.767,0.430,-1.221,-0.183,0.305
45,-0.470,-0.767,0.429,-1.404,-0.183,0.488
45,-0.470,-0.764,0.432,-1.465,-0.183,0.427
45,-0.471,-0.766,0.431,-0.305,-0.061,0.061
45,-0.472,-0.768,0.429,-0.793,-0.122,0.122
45,-0.469,-0.766,0.436,-2.747,-0.305,0.488
45,-0.469,-0.766,0.439,0.366,0.122,0.549
45,-0.469,-0.763,0.427,-0.183,0.183,0.732
45,-0.470,-0.762,0.434,-1.465,-0.122,0.427
45,-0.471,-0.766,0.432,-0.671,-0.122,0.305
45,-0.469,-0.764,0.432,-1.160,0.000,0.610
45,-0.468,-0.763,0.432,-0.671,0.000,0.488
45,-0.468,-0.765,0.433,-0.549,-0.122,0.244
45,-0.468,-0.764,0.433,0.061,-0.061,0.122
45,-0.469,-0.765,0.432,0.305,0.000,0.122
45,-0.469,-0.766,0.432,0.549,0.000,0.000
45,-0.469,-0.764,0.433,0.671,0.061,0.000
45,-0.470,-0.765,0.433,0.916,0.000,-0.122
45,-0.470,-0.765,0.432,1.099,0.000,-0.061
45,-0.469,-0.765,0.432,1.160,0.000,-0.061
45,-0.468,-0.766,0.432,1.404,0.061,-0.183
45,-0.468,-0.766,0.432,1.526,0.061,-0.244
45,-0.469,-0.766,0.431,1.831,0.061,-0.183
45,-0.470,-0.766,0.430,1.831,0.000,-0.183
45,-0.470,-0.767,0.430,2.014,0.000,-0.305
45,-0.470,-0.766,0.430,2.075,0.061,-0.183
45,-0.469,-0.766,0.430,2.136,0.122,-0.244
45,-0.469,-0.766,0.429,2.380,0.061,-0.305
46,0.965,-0.146,-0.127,2.930,-5.676,8.667
46,0.979,-0.167,-0.137,0.610,-5.432,7.263
46,1.006,-0.177,-0.150,-1.587,-6.287,8.789
46,1.017,-0.143,-0.145,-6.836,-9.033,13.000
46,1.039,-0.091,-0.128,-8.545,-8.362,8.789
46,1.062,-0.114,-0.164,-9.277,-6.592,5.371
46,1.047,-0.102,-0.173,-15.564,-5.554,3.540
46,0.993,-0.044,-0.150,-19.104,-5.920,2.380
46,0.971,-0.037,-0.144,-13.489,-6.836,-3.723
46,0.927,-0.057,-0.146,-7.263,-8.301,-7.324
46,0.892,-0.067,-0.127,-7.568,-14.160,-12.939
46,0.860,-0.083,-0.059,-9.216,-16.174,-15.686
46,0.885,-0.135,-0.049,-1.831,-13.916,-22.095
46,0.897,-0.161,-0.065,11.963,-11.292,-21.301
46,0.924,-0.153,-0.085,17.334,-12.207,-18.066
46,0.941,-0.145,-0.087,23.315,-15.442,-13.977
46,0.969,-0.166,-0.075,25.085,-16.968,-13.000
46,0.979,-0.195,-0.074,25.635,-17.273,-10.193
46,1.009,-0.237,-0.101,28.259,-16.418,-7.019
46,1.011,-0.230,-0.129,27.649,-17.029,0.610
46,0.990,-0.219,-0.119,15.625,-21.362,3.418
46,0.935,-0.202,-0.058,10.193,-22.583,2.197
46,0.926,-0.205,-0.030,12.695,-18.738,-2.747
46,0.940,-0.220,-0.018,18.494,-14.832,-3.784
46,0.955,-0.214,-0.027,20.691,-9.033,0.183
46,0.978,-0.172,-0.048,17.395,-7.690,2.563
46,0.986,-0.154,-0.063,16.418,-6.470,1.221
46,0.981,-0.156,-0.061,15.137,-7.202,-3.601
46,0.964,-0.158,-0.038,10.803,-7.874,-5.371
46,0.958,-0.155,-0.025,3.845,-7.568,-8.423
46,0.950,-0.161,-0.009,3.174,-6.409,-10.376
46,0.984,-0.189,-0.019,6.287,-2.258,-14.282
46,0.999,-0.200,-0.027,0.549,0.610,-14.160
46,1.006,-0.190,-0.014,-4.395,0.854,-13.123
46,1.048,-0.162,0.003,0.366,1.343,-11.963
46,1.077,-0.153,0.002,13.306,2.380,-10.803
46,1.111,-0.124,-0.000,15.442,2.014,-9.644
46,1.105,-0.110,0.003,13.062,0.732,-9.277
46,1.065,-0.092,0.039,11.169,0.549,-9.827
46,1.058,-0.077,0.068,14.282,1.892,-8.179
46,1.071,-0.034,0.112,15.442,3.235,-5.615
46,1.079,0.012,0.135,4.028,2.563,2.930
46,1.089,0.043,0.151,-11.353,-1.709,11.292
46,1.101,0.128,0.219,-49.866,-13.306,32.288
46,1.080,0.171,0.258,-35.950,-15.198,37.659
46,1.030,0.178,0.304,-16.907,-11.108,31.311
46,1.010,0.144,0.325,23.743,-5.310,17.822
46,0.983,0.141,0.404,35.156,-6.226,18.127
46,0.909,0.200,0.470,29.480,-12.024,24.780
46,0.638,0.372,0.698,24.414,-15.198,23.621
46,0.458,0.490,0.949,23.865,-6.409,4.944
46,0.448,0.521,0.988,7.568,36.438,-22.278
46,0.310,0.646,0.911,-1.160,60.547,-30.701
46,0.176,0.761,0.877,25.574,94.604,-41.138
46,0.084,1.018,0.768,57.800,143.127,-83.923
46,-0.093,1.075,0.364,40.222,176.331,-122.375
46,-0.334,0.838,0.099,-38.086,242.737,-269.104
46,-0.760,0.171,-0.166,-73.730,255.188,-353.760
46,-0.814,0.039,-0.177,-82.947,219.910,-405.334
46,-0.621,-0.006,-0.175,-67.322,191.833,-389.221
46,-0.506,-0.031,-0.158,-59.448,146.729,-349.243
46,-0.471,-0.047,-0.152,-76.050,117.676,-318.787
46,-0.407,-0.070,-0.139,-83.191,105.103,-303.650
46,-0.378,-0.075,-0.128,-89.722,83.252,-271.729
46,-0.327,-0.076,-0.110,-88.989,75.317,-257.080
46,-0.304,-0.076,-0.104,-80.322,63.721,-233.704
46,-0.265,-0.081,-0.093,-73.303,59.082,-224.121
46,-0.241,-0.089,-0.076,-60.486,52.795,-205.627
46,-0.232,-0.093,-0.068,-55.786,51.941,-185.913
46,-0.217,-0.101,-0.059,-55.908,53.772,-175.598
46,-0.210,-0.107,-0.059,-58.716,59.875,-152.893
46,-0.201,-0.119,-0.053,-61.218,63.599,-139.832
46,-0.205,-0.121,-0.047,-72.327,72.876,-107.361
46,-0.245,-0.108,-0.034,-82.214,79.285,-87.585
46,-0.330,-0.061,-0.032,-108.704,94.360,-46.021
46,-0.388,-0.037,-0.034,-139.160,109.436,-8.240
46,-0.540,-0.012,-0.044,-150.024,116.150,12.451
46,-0.640,-0.007,-0.054,-165.771,125.183,68.848
46,0.203,0.170,-0.077,-151.306,127.991,106.323
46,-0.014,-1.668,2.011,-676.758,132.507,-44.983
46,-1.040,-3.707,3.390,-124.268,24.597,-31.555
46,0.375,-2.545,-0.021,788.269,31.189,17.395
46,0.202,-1.057,-0.516,149.109,1.831,-6.836
46,-0.604,0.196,0.287,-59.998,-6.836,-6.897
46,-0.482,-0.217,0.232,104.187,10.071,-26.794
46,-0.232,-0.873,-0.080,34.973,28.870,-44.983
46,-0.001,-1.089,-0.159,-35.461,22.705,-29.297
46,0.031,-0.919,-0.021,-113.586,26.611,4.395
46,0.044,-0.922,0.101,-121.277,34.668,37.659
46,0.019,-1.055,0.321,-225.647,8.362,79.590
46,0.000,-1.016,0.413,-211.853,-8.728,58.838
46,-0.027,-0.967,0.224,-86.487,-27.893,10.254
46,-0.022,-0.925,0.277,-72.205,-35.278,5.737
46,0.018,-0.984,0.323,-84.534,-35.767,10.315
46,0.022,-0.922,0.496,22.217,-25.330,8.911
46,-0.117,-0.955,0.206,85.999,-31.250,10.071
46,-0.018,-0.940,0.176,-21.057,-31.067,10.803
46,0.216,-0.965,0.255,-26.062,9.460,-4.578
46,0.030,-0.959,0.262,-57.495,14.404,-5.310
46,0.058,-0.961,0.328,-85.571,15.320,-4.883
46,0.130,-0.907,0.425,-63.110,13.489,-2.197
46,0.080,-0.906,0.409,14.526,2.319,-0.244
46,-0.047,-0.943,0.303,25.574,0.183,-0.732
46,-0.023,-0.943,0.354,-6.287,-0.122,0.244
46,-0.012,-0.935,0.365,7.019,0.854,0.000
46,-0.018,-0.936,0.336,20.203,1.465,-0.732
46,-0.022,-0.942,0.326,22.888,1.648,-0.854
46,-0.023,-0.944,0.335,21.362,1.587,-0.732
46,-0.020,-0.953,0.284,7.568,0.732,-0.305
46,-0.019,-0.931,0.356,-36.865,-2.502,1.770
46,-0.017,-0.937,0.366,24.048,1.038,-0.854
46,-0.022,-0.963,0.253,34.729,2.319,-1.282
46,-0.020,-0.943,0.319,-10.193,-0.549,0.793
46,-0.018,-0.940,0.347,-6.165,-0.305,0.244
46,-0.020,-0.949,0.319,13.794,0.977,-0.671
46,-0.019,-0.950,0.305,9.399,0.671,-0.305
46,-0.020,-0.946,0.316,1.221,0.061,0.061
46,-0.024,-0.948,0.323,7.935,0.488,-0.244
46,-0.021,-0.955,0.288,11.047,-0.183,-0.244
46,-0.030,-0.939,0.342,5.188,-1.587,0.366
46,-0.023,-0.945,0.335,37.720,0.061,-0.977
46,-0.027,-0.958,0.279,29.114,0.122,-0.610
46,-0.018,-0.956,0.297,16.357,-0.916,-0.061
46,-0.021,-0.958,0.288,29.236,0.183,-1.038
46,-0.034,-0.959,0.276,33.081,0.427,-1.221
46,-0.028,-0.962,0.265,34.485,0.061,-0.854
46,-0.025,-0.962,0.262,34.668,-0.549,-0.488
46,0.010,-0.972,0.218,40.527,-0.122,-1.038
46,0.021,-0.978,0.185,-0.488,-0.549,0.122
46,-0.016,-0.957,0.294,-24.109,-1.343,1.160
46,-0.031,-0.956,0.307,37.354,1.831,-1.526
46,-0.025,-0.984,0.166,39.551,1.770,-1.465
46,-0.018,-0.965,0.252,-19.104,-1.099,1.282
46,-0.021,-0.968,0.250,-1.892,0.061,0.061
46,-0.023,-0.972,0.240,3.784,0.244,-0.122
46,-0.021,-0.972,0.234,7.874,0.488,-0.183
46,-0.021,-0.970,0.226,5.005,0.366,-0.122
46,-0.022,-0.971,0.239,-0.183,0.061,0.061
46,-0.023,-0.970,0.245,11.230,0.732,-0.305
46,-0.021,-0.975,0.221,16.602,1.038,-0.488
46,-0.021,-0.971,0.220,11.841,0.793,-0.305
46,-0.023,-0.975,0.221,12.329,0.793,-0.427
46,-0.025,-0.976,0.217,10.803,0.610,-0.183
46,-0.026,-0.971,0.224,11.597,0.732,-0.183
46,-0.027,-0.978,0.205,30.884,1.953,-1.160
46,-0.016,-0.988,0.166,15.930,0.732,-0.610
46,-0.022,-0.970,0.214,0.305,0.000,0.122
46,-0.022,-0.975,0.210,15.686,0.977,-0.732
46,-0.021,-0.985,0.179,10.437,0.610,-0.366
46,-0.025,-0.978,0.200,0.244,-0.183,0.366
46,-0.024,-0.981,0.190,10.315,0.244,-0.122
46,-0.022,-0.985,0.165,2.380,-0.122,0.183
46,-0.023,-0.977,0.206,-8.972,-0.732,0.732
46,-0.023,-0.980,0.201,1.587,-0.183,0.122
46,-0.023,-0.980,0.176,-9.155,-0.854,0.671
46,-0.020,-0.977,0.213,-17.639,-1.343,1.099
46,-0.023,-0.980,0.196,-5.371,-0.427,0.488
46,-0.023,-0.978,0.210,-6.836,-0.549,0.488
46,-0.023,-0.975,0.209,0.549,-0.061,0.122
46,-0.022,-0.979,0.195,-1.038,-0.122,0.122
46,-0.025,-0.974,0.210,-5.920,-0.488,0.488
46,-0.022,-0.980,0.205,2.014,-0.061,0.061
46,-0.022,-0.976,0.202,0.854,0.061,0.183
46,-0.023,-0.975,0.207,-2.197,-0.122,0.244
46,-0.022,-0.979,0.205,-0.488,-0.061,0.122
46,-0.022,-0.977,0.206,-1.465,-0.122,0.244
46,-0.023,-0.975,0.208,-0.366,-0.061,0.122
46,-0.022,-0.978,0.204,-0.244,0.000,0.122
46,-0.021,-0.978,0.205,-2.136,-0.061,0.305
46,-0.022,-0.976,0.207,-2.014,-0.061,0.244
46,-0.023,-0.976,0.207,-0.854,-0.061,0.183
46,-0.021,-0.976,0.207,-1.770,-0.183,0.305
46,-0.022,-0.976,0.208,-2.136,-0.183,0.305
46,-0.023,-0.975,0.208,-2.502,-0.244,0.305
46,-0.022,-0.976,0.211,-2.747,-0.305,0.305
46,-0.022,-0.976,0.213,-2.014,-0.183,0.305
46,-0.021,-0.976,0.207,-3.662,-0.122,0.305
46,-0.022,-0.975,0.216,-5.432,-0.244,0.366
46,-0.022,-0.974,0.218,-0.977,-0.061,0.244
46,-0.021,-0.977,0.212,0.305,0.000,0.183
46,-0.022,-0.979,0.215,-0.854,-0.122,0.183
46,-0.022,-0.972,0.211,-0.244,-0.061,0.122
46,-0.020,-0.975,0.217,-0.671,-0.061,0.183
46,-0.020,-0.980,0.216,1.038,0.061,0.061
46,-0.024,-0.973,0.211,0.732,0.061,0.122
46,-0.024,-0.973,0.213,-0.366,0.000,0.183
46,-0.021,-0.977,0.216,0.122,0.061,0.122
46,-0.021,-0.976,0.213,1.221,0.122,0.122
46,-0.021,-0.975,0.213,0.854,0.122,0.061
46,-0.021,-0.976,0.213,1.099,0.122,0.061
46,-0.022,-0.976,0.214,1.709,0.122,0.000
46,-0.021,-0.978,0.214,2.197,0.122,0.000
46,-0.022,-0.976,0.211,2.869,0.183,0.000
46,-0.022,-0.974,0.210,2.319,0.122,0.000
46,-0.021,-0.977,0.211,2.258,0.183,0.000
46,-0.021,-0.977,0.209,3.052,0.183,0.000
46,-0.023,-0.976,0.208,2.686,0.183,0.061
46,-0.022,-0.976,0.207,2.014,0.122,0.061
46,-0.022,-0.977,0.208,1.160,0.061,0.122
46,-0.022,-0.979,0.209,1.343,0.061,0.122
47,0.912,-0.345,-0.192,13.245,9.460,-8.911
47,0.913,-0.332,-0.178,13.672,4.028,1.221
47,0.923,-0.273,-0.145,11.292,2.747,5.798
47,0.931,-0.232,-0.135,11.108,2.258,9.949
47,0.957,-0.174,-0.135,13.672,2.319,8.972
47,0.990,-0.202,-0.185,23.071,4.272,1.770
47,0.989,-0.218,-0.201,20.447,3.052,-1.160
47,0.956,-0.197,-0.151,14.404,0.549,0.183
47,0.951,-0.171,-0.109,12.695,-1.160,2.014
47,0.974,-0.151,-0.079,16.357,0.000,1.526
47,1.024,-0.139,-0.094,25.513,0.244,1.953
47,1.033,-0.129,-0.102,26.428,-2.686,-1.038
47,1.030,-0.170,-0.103,24.109,-3.418,-6.409
47,1.009,-0.208,-0.096,23.926,-4.089,-15.198
47,0.939,-0.280,-0.080,21.851,-3.906,-17.456
47,0.931,-0.344,-0.103,17.395,-1.038,-18.616
47,0.966,-0.369,-0.151,17.761,3.662,-11.536
47,1.000,-0.372,-0.271,15.015,3.479,-4.822
47,0.985,-0.326,-0.283,2.075,-6.226,8.179
47,0.946,-0.212,-0.216,1.282,-12.024,9.949
47,0.931,-0.180,-0.172,5.066,-19.592,5.310
47,0.906,-0.169,-0.104,5.249,-20.203,1.892
47,0.927,-0.166,-0.087,11.597,-16.724,-2.930
47,0.947,-0.176,-0.108,20.813,-11.230,-7.568
47,0.956,-0.190,-0.136,23.865,-11.414,-8.301
47,0.953,-0.169,-0.119,29.480,-16.479,-6.958
47,0.956,-0.156,-0.081,26.978,-15.869,-12.024
47,0.924,-0.221,-0.065,24.780,-13.062,-15.564
47,0.906,-0.244,-0.052,23.865,-7.690,-18.311
47,0.913,-0.266,-0.040,24.170,-4.761,-18.188
47,0.964,-0.312,-0.097,21.973,3.174,-16.846
47,0.981,-0.332,-0.135,6.226,7.202,-10.498
47,0.975,-0.327,-0.163,1.831,5.493,-6.409
47,0.961,-0.306,-0.145,7.446,-2.136,-1.404
47,0.945,-0.276,-0.087,9.338,-5.188,-0.916
47,0.943,-0.279,-0.066,7.141,-6.714,-1.038
